Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
4.013762,0.997256,4.003034,4.023678,544,1966
4.014388,0.996956,4.000735,4.025474,544,1967
4.015058,0.997478,4.006162,4.026525,545,1968
4.015863,0.997699,4.006588,4.027275,545,1969
4.015505,0.997723,4.005874,4.025385,545,1970
4.015953,0.997343,4.005574,4.025553,545,1971
4.015997,0.997644,4.006263,4.026842,546,1972
4.013851,0.996829,4.001376,4.027056,546,1973
4.014298,0.997011,4.000135,4.024768,546,1974
4.014499,0.996987,4.001916,4.02584,546,1975
4.0147,0.996964,4.003696,4.026911,547,1976
4.014924,0.997082,4.000723,4.025989,547,1977
4.01394,0.997051,4.003826,4.024831,547,1978
4.01792,0.997501,4.005892,4.026671,548,1979
4.015148,0.997296,4.004761,4.026159,548,1980
4.015282,0.997367,4.007224,4.026415,548,1981
4.015282,0.997604,4.005461,4.025603,548,1982
4.016131,0.997549,4.005745,4.025557,549,1983
4.014388,0.997193,3.999966,4.027047,549,1984
4.014566,0.996829,4.00359,4.025042,549,1985
4.014633,0.997102,4.0033,4.024945,550,1986
4.0147,0.997375,4.003011,4.024849,550,1987
4.014074,0.997122,4.000545,4.027189,550,1988
4.013806,0.99732,4.001432,4.025795,550,1989
4.015326,0.997636,4.006643,4.026702,551,1990
4.016131,0.997557,4.002527,4.026453,551,1991
4.01403,0.997683,4.005947,4.024305,551,1992
4.014477,0.997383,4.003981,4.025713,551,1993
4.015684,0.997438,4.004387,4.025129,552,1994
4.015908,0.997027,4.002312,4.026647,552,1995
4.01394,0.996829,4.000874,4.027459,552,1996
4.014834,0.996971,4.001316,4.026237,552,1997
4.015729,0.997114,4.001759,4.025015,553,1998
4.013538,0.997351,4.000509,4.024652,553,1999
4.01394,0.997066,4.002093,4.026193,553,2000
4.012107,0.996671,4.002398,4.025952,554,2001
4.017428,0.997612,4.006115,4.026593,554,2002
4.016087,0.997335,4.005132,4.025302,554,2003
4.015863,0.997509,4.00663,4.02532,555,2004
4.015193,0.997826,4.004919,4.025614,555,2005
4.014924,0.997201,4.004914,4.025355,555,2006
4.014745,0.997272,4.00357,4.024032,555,2007
4.015058,0.997185,4.002203,4.024325,556,2008
4.014343,0.997122,4.001885,4.025674,556,2009
4.013628,0.997059,4.001567,4.027024,556,2010
4.015148,0.997217,4.00126,4.023059,556,2011
4.014164,0.996916,4.00544,4.024967,557,2012
4.015282,0.997359,4.003335,4.026306,557,2013
4.015639,0.997596,4.005272,4.024143,557,2014
4.014522,0.997225,4.004869,4.025342,558,2015
4.015997,0.997533,4.005689,4.025287,558,2016
4.016444,0.997478,4.00651,4.025712,558,2017
4.01479,0.997185,4.004796,4.025329,558,2018
4.014164,0.997098,4.002544,4.024157,559,2019
4.013829,0.997007,4.002357,4.024043,559,2020
4.013494,0.996916,4.00217,4.02393,559,2021
4.013494,0.996908,4.001339,4.024453,560,2022
4.013404,0.997114,4.002229,4.027736,560,2023
4.016042,0.997185,4.004597,4.025178,560,2024
4.015416,0.997731,4.004026,4.025901,560,2025
4.016936,0.997122,4.005291,4.027599,561,2026
4.014566,0.997446,4.004658,4.025552,561,2027
4.014209,0.997763,4.007843,4.023711,561,2028
4.015326,0.996829,4.000982,4.025364,561,2029
4.013001,0.997145,4.000738,4.027617,562,2030
4.013381,0.997054,4.001296,4.026701,562,2031
4.013762,0.996964,4.001854,4.025785,562,2032
4.013896,0.996457,4.001795,4.025889,563,2033
4.013314,0.99671,4.000513,4.027419,563,2034
4.014298,0.997517,4.006916,4.025108,563,2035
4.014924,0.997501,4.006298,4.02464,563,2036
4.015684,0.997296,4.006626,4.026599,564,2037
4.01546,0.997391,4.006356,4.026081,564,2038
4.013985,0.997604,4.005942,4.025164,564,2039
4.014834,0.996956,4.003735,4.023363,564,2040
4.014432,0.996837,4.000583,4.025946,565,2041
4.011929,0.997043,4.001741,4.025972,565,2042
4.0126,0.99715,4.001597,4.025077,566,2043
4.01327,0.997256,4.001453,4.024182,566,2044
4.01242,0.997644,4.00107,4.025415,566,2045
4.011571,0.997699,4.003836,4.023941,566,2046
4.014254,0.997256,4.002718,4.026108,566,2047
4.015684,0.99724,4.005377,4.025891,567,2048
4.014074,0.997375,4.004459,4.024538,567,2049
4.014566,0.997604,4.004883,4.02588,567,2050
4.016265,0.997193,4.002791,4.025348,568,2051
4.012375,0.996908,4.001052,4.024404,568,2052
4.012375,0.996987,4.001719,4.023996,568,2053
4.012375,0.997284,4.002269,4.02399,568,2054
4.012375,0.997581,4.00282,4.023985,569,2055
4.01242,0.997027,4.00142,4.02525,569,2056
4.014074,0.997304,4.003672,4.025335,569,2057
4.015639,0.997936,4.004141,4.026062,569,2058
4.014969,0.99781,4.004838,4.023272,570,2059
4.014834,0.997327,4.004462,4.025308,570,2060
4.015148,0.997201,4.004538,4.025351,570,2061
4.014343,0.997185,4.002882,4.026245,571,2062
4.013628,0.997003,3.998541,4.025079,571,2063
4.013628,0.997074,4.001945,4.024328,571,2064
4.013381,0.996968,4.0012,4.024953,572,2065
4.013135,0.996861,4.000455,4.025578,572,2066
4.012331,0.997225,3.999842,4.025219,572,2067
4.012465,0.997043,4.00382,4.025661,572,2068
4.014969,0.997272,4.003272,4.024659,573,2069
4.013404,0.997596,4.005593,4.024635,573,2070
4.014879,0.997802,4.005558,4.024468,573,2071
4.013985,0.997391,4.003601,4.025086,573,2072
4.015058,0.997486,4.003755,4.026066,574,2073
4.011302,0.996877,4.000056,4.02387,574,2074
4.012867,0.997145,3.999924,4.023631,574,2075
4.01251,0.997248,4.0003,4.023792,574,2076
4.012152,0.997351,4.000676,4.023953,575,2077
4.012644,0.997138,4.000052,4.023356,575,2078
4.013494,0.99709,4.004234,4.024361,575,2079
4.015371,0.997399,4.005071,4.02425,576,2080
4.0147,0.997312,4.003083,4.02517,576,2081
4.014611,0.99713,4.004112,4.024515,576,2082
4.013225,0.997557,4.003365,4.024647,576,2083
4.015774,0.997185,4.004276,4.02631,577,2084
4.012375,0.996703,3.998,4.024877,577,2085
4.013583,0.996718,3.998019,4.025608,577,2086
4.012107,0.996964,4.00131,4.023938,578,2087
4.012487,0.997122,4.002612,4.024574,578,2088
4.012867,0.99728,4.003913,4.025211,578,2089
4.011436,0.997248,3.998363,4.025196,578,2090
4.013538,0.997422,4.005904,4.024436,579,2091
4.014164,0.997327,4.003246,4.024511,579,2092
4.013314,0.997399,4.002842,4.02317,579,2093
4.014566,0.997391,4.003735,4.024607,579,2094
4.015594,0.997454,4.002718,4.025693,580,2095
4.014432,0.997478,4.000796,4.022461,580,2096
4.012107,0.997193,3.999664,4.02434,580,2097
4.01166,0.997201,4.000535,4.025067,581,2098
4.011883,0.997027,4.000093,4.023919,581,2099
4.012107,0.996853,3.999651,4.022771,581,2100
4.01242,0.99709,4.000259,4.024121,581,2101
4.012018,0.997145,3.999869,4.025185,582,2102
4.014924,0.997367,4.001091,4.021277,582,2103
4.013896,0.997359,4.00332,4.022757,582,2104
4.012823,0.997011,4.003462,4.024961,582,2105
4.013583,0.997391,4.004321,4.024852,583,2106
4.011973,0.997335,4.000485,4.023163,583,2107
4.010095,0.99694,4.002494,4.022181,583,2108
4.013672,0.996837,3.99922,4.025562,584,2109
4.012286,0.996837,4.000018,4.025374,584,2110
4.0109,0.996837,4.000815,4.025186,584,2111
4.011526,0.99694,3.999076,4.022114,584,2112
4.011034,0.997304,3.999518,4.023916,585,2113
4.015684,0.997288,4.003398,4.021899,585,2114
4.014298,0.99732,4.003232,4.024364,585,2115
4.012912,0.997391,4.002677,4.023462,586,2116
4.013225,0.997604,4.002595,4.024023,586,2117
4.01394,0.997407,4.001991,4.023597,586,2118
4.012107,0.996695,4.000821,4.023398,586,2119
4.011929,0.996552,3.999747,4.022796,587,2120
4.012264,0.99639,4.000559,4.022519,587,2121
4.012599,0.996228,4.00137,4.022242,587,2122
4.011839,0.996845,3.998163,4.024095,587,2123
4.011079,0.997059,4.001064,4.024801,588,2124
4.012331,0.997486,4.00411,4.023818,588,2125
4.013135,0.997161,4.001724,4.02409,588,2126
4.014745,0.997454,4.003237,4.023369,589,2127
4.013225,0.997359,4.004057,4.024023,589,2128
4.013672,0.996623,4.003353,4.023777,589,2129
4.010498,0.996987,3.999915,4.021627,589,2130
4.010006,0.997177,3.999997,4.022712,590,2131
4.010162,0.997078,3.99972,4.023473,590,2132
4.010319,0.996979,3.999442,4.024233,590,2133
4.010498,0.996892,3.997997,4.023427,591,2134
4.010811,0.996987,3.998963,4.024402,591,2135
4.012018,0.996987,4.000884,4.023057,591,2136
4.012465,0.997351,4.001926,4.023106,591,2137
4.01251,0.997217,4.001638,4.025365,592,2138
4.013225,0.997003,4.001712,4.024747,592,2139
4.013628,0.997462,4.002997,4.0235,592,2140
4.011168,0.997106,3.99895,4.024068,592,2141
4.012018,0.997098,4.001544,4.023279,593,2142
4.011347,0.997161,4.000561,4.021626,593,2143
4.010409,0.996999,4.000506,4.022116,594,2144
4.00947,0.996837,4.000451,4.022606,594,2145
4.011168,0.997082,3.998327,4.021841,594,2146
4.011302,0.996932,3.99991,4.023587,594,2147
4.014343,0.997849,4.001364,4.023536,594,2148
4.012733,0.997312,4.003077,4.021196,595,2149
4.011839,0.997636,4.004299,4.025194,595,2150
4.012554,0.997407,3.999979,4.023186,595,2151
4.008888,0.997138,4.001287,4.022082,596,2152
4.01099,0.997043,3.998123,4.023674,596,2153
4.010922,0.997027,3.999048,4.023418,596,2154
4.010855,0.997011,3.999972,4.023163,596,2155
4.009425,0.997509,3.998995,4.021611,597,2156
4.0109,0.996869,3.999891,4.023682,597,2157
4.01175,0.99709,4.000146,4.022763,597,2158
4.012465,0.997351,4.00319,4.022546,597,2159
4.011481,0.99743,4.001098,4.021665,598,2160
4.012375,0.997335,4.001094,4.023641,598,2161
4.012152,0.997375,4.001481,4.022722,598,2162
4.009291,0.996987,3.99991,4.024646,599,2163
4.01023,0.997011,3.996822,4.022187,599,2164
4.010342,0.997011,3.998446,4.022204,599,2165
4.010453,0.997011,4.000069,4.02222,599,2166
4.009335,0.996948,3.998252,4.02295,600,2167
4.00938,0.996782,3.995487,4.022433,600,2168
4.010006,0.996821,3.998099,4.021339,600,2169
4.011705,0.997343,3.999501,4.021347,601,2170
4.01327,0.996892,4.000293,4.025434,601,2171
4.012644,0.997051,4.002357,4.022054,601,2172
4.011481,0.996837,4.00055,4.020336,601,2173
4.011794,0.997675,4.001866,4.022202,602,2174
4.01166,0.99724,3.997122,4.024119,602,2175
4.011258,0.996932,3.997163,4.023928,602,2176
4.010856,0.996956,3.997924,4.02303,602,2177
4.010453,0.996979,3.998686,4.022132,603,2178
4.009961,0.996932,3.995509,4.021328,603,2179
4.010408,0.996426,3.996846,4.022536,603,2180
4.010006,0.99743,4.001067,4.02365,604,2181
4.012018,0.997612,3.999373,4.022504,604,2182
4.011884,0.997422,4.00249,4.022222,604,2183
4.011347,0.997209,4.001246,4.02371,604,2184
4.011615,0.997304,3.999803,4.02396,605,2185
4.010945,0.997066,3.997384,4.023688,605,2186
4.011168,0.996536,3.996311,4.022629,605,2187
4.010319,0.996848,3.99741,4.022092,606,2188
4.00947,0.997161,3.998508,4.021554,606,2189
4.009782,0.997035,3.996835,4.021611,606,2190
4.008352,0.997027,3.999429,4.019808,606,2191
4.011213,0.997359,4.002047,4.021389,607,2192
4.01251,0.997755,4.001879,4.021327,607,2193
4.012733,0.997668,4.00213,4.022334,607,2194
4.011213,0.997612,4.002027,4.023402,607,2195
4.011347,0.997438,3.999644,4.023198,608,2196
4.009067,0.997106,3.997664,4.021839,608,2197
4.009425,0.996877,3.998122,4.022086,608,2198
4.009156,0.99694,3.998472,4.021938,608,2199
4.008888,0.997003,3.998822,4.021789,609,2200
4.007771,0.997209,3.998568,4.020863,609,2201
4.008352,0.996892,3.995674,4.022743,609,2202
4.010453,0.997763,4.002711,4.021931,610,2203
4.011973,0.997486,4.001603,4.022723,610,2204
4.009961,0.997407,3.999709,4.019991,610,2205
4.011302,0.997375,4.001666,4.02189,610,2206
4.010587,0.997675,4.000152,4.020838,611,2207
4.01175,0.997375,3.998967,4.021782,611,2208
4.008933,0.997391,3.997669,4.022073,611,2209
4.010095,0.997074,3.997508,4.020559,612,2210
4.009469,0.997026,3.996376,4.021038,612,2211
4.008843,0.996979,3.995244,4.021516,612,2212
4.010319,0.997248,3.998677,4.019809,612,2213
4.007457,0.997296,4.002485,4.021493,613,2214
4.010587,0.997335,4.002459,4.021255,613,2215
4.011124,0.997011,4.001403,4.020307,613,2216
4.010364,0.997628,4.001302,4.019983,614,2217
4.010855,0.997351,4.000567,4.020421,614,2218
4.010542,0.997193,4.002883,4.020911,614,2219
4.009827,0.997066,3.998545,4.020012,614,2220
4.009693,0.997114,3.998158,4.020137,615,2221
4.00871,0.99696,3.997167,4.021976,615,2222
4.007726,0.996805,3.996176,4.023815,615,2223
4.007726,0.996995,3.994892,4.019675,615,2224
4.008307,0.997059,4.000874,4.022235,616,2225
4.00947,0.997122,3.998967,4.01964,616,2226
4.010319,0.997217,3.999758,4.021208,616,2227
4.010542,0.997565,4.000982,4.020488,617,2228
4.011571,0.997533,4.001465,4.019933,617,2229
4.011571,0.997343,4.001159,4.021267,617,2230
4.008531,0.996829,3.996912,4.020912,617,2231
4.009246,0.997027,3.998144,4.019403,618,2232
4.008888,0.997067,3.997212,4.020084,618,2233
4.008531,0.997106,3.99628,4.020764,618,2234
4.007905,0.997019,3.995573,4.021249,619,2235
4.009112,0.99679,3.995049,4.020072,619,2236
4.010811,0.997509,3.998973,4.020588,619,2237
4.011347,0.997367,4.000543,4.020962,619,2238
4.010766,0.99743,3.997666,4.020754,620,2239
4.01014,0.997098,4.000144,4.021525,620,2240
4.011571,0.997145,4.001189,4.020127,620,2241
4.007457,0.997145,3.995064,4.018075,620,2242
4.008486,0.997367,3.994985,4.019777,621,2243
4.008307,0.99709,3.995456,4.020651,621,2244
4.008128,0.996813,3.995926,4.021525,621,2245
4.007055,0.996964,3.996091,4.019095,622,2246
4.007278,0.997304,3.996095,4.018963,622,2247
4.009782,0.997201,3.99735,4.019261,622,2248
4.010542,0.997043,4.001591,4.022028,622,2249
4.010051,0.997581,3.999517,4.019477,623,2250
4.011213,0.99724,4.00034,4.020344,623,2251
4.008977,0.99747,3.999959,4.021088,623,2252
4.009559,0.996971,3.997118,4.019376,623,2253
4.007412,0.996782,3.99702,4.020318,624,2254
4.007368,0.997161,3.995276,4.020874,624,2255
4.007681,0.9969,3.994898,4.019491,624,2256
4.007994,0.996639,3.994519,4.018108,625,2257
4.009514,0.997225,3.997881,4.018688,625,2258
4.008396,0.996861,3.999555,4.022242,625,2259
4.0109,0.997517,4.000067,4.018146,625,2260
4.009291,0.997304,3.999357,4.020201,626,2261
4.010051,0.997312,4.001509,4.021054,626,2262
4.009693,0.997509,4.001774,4.022408,626,2263
4.009648,0.997517,3.996854,4.020676,627,2264
4.00786,0.997106,3.996397,4.020102,627,2265
4.0071,0.997335,3.998109,4.020083,627,2266
4.00833,0.997351,3.997346,4.019575,628,2267
4.009559,0.997367,3.996584,4.019067,628,2268
4.008307,0.997193,3.995981,4.018373,628,2269
4.007636,0.997059,3.995196,4.017662,628,2270
4.008843,0.997525,4.000909,4.020446,628,2271
4.008665,0.997391,3.9993,4.019945,629,2272
4.010498,0.997375,3.998887,4.01987,629,2273
4.010274,0.997343,3.999983,4.019229,629,2274
4.010542,0.997462,3.997966,4.021973,630,2275
4.007815,0.997027,3.996762,4.018201,630,2276
4.007592,0.99713,3.995718,4.019885,630,2277
4.007413,0.997051,3.99627,4.020456,630,2278
4.007234,0.996971,3.996821,4.021026,631,2279
4.008441,0.996782,3.995635,4.019621,631,2280
4.009201,0.9969,3.993845,4.020778,631,2281
4.009737,0.997407,4.000405,4.020466,632,2282
4.009514,0.997232,3.998901,4.021723,632,2283
4.009693,0.997407,3.999367,4.019001,632,2284
4.008888,0.99747,4.00045,4.019393,632,2285
4.009648,0.997683,4.000171,4.021161,633,2286
4.006608,0.99724,3.996229,4.018807,633,2287
4.005624,0.997454,3.995611,4.019695,633,2288
4.005579,0.997438,3.996816,4.020001,633,2289
4.005535,0.997422,3.99802,4.020307,633,2290
4.006518,0.997145,3.996922,4.019302,634,2291
4.006966,0.997414,3.994576,4.018465,634,2292
4.008352,0.997422,3.997482,4.01911,635,2293
4.00862,0.997375,3.99689,4.021987,635,2294
4.010319,0.997541,3.99648,4.019793,635,2295
4.009916,0.997391,4.00101,4.019438,635,2296
4.009782,0.997889,4.000914,4.017294,636,2297
4.007457,0.996979,3.994929,4.019682,636,2298
4.005848,0.997153,3.995433,4.019314,636,2299
4.006898,0.996844,3.996008,4.019724,636,2300
4.007949,0.996536,3.996582,4.020134,637,2301
4.006027,0.996813,3.993168,4.019495,637,2302
4.007144,0.997003,3.995483,4.017957,637,2303
4.007323,0.99709,3.998558,4.019217,638,2304
4.008352,0.997533,3.999057,4.019197,638,2305
4.008754,0.997074,3.998521,4.01808,638,2306
4.009067,0.997454,3.997113,4.017161,638,2307
4.009604,0.997066,3.999353,4.019768,639,2308
4.00938,0.997161,3.996104,4.018785,639,2309
4.007189,0.997035,3.995415,4.019142,639,2310
4.00862,0.996805,3.99446,4.01879,640,2311
4.007435,0.996964,3.994789,4.019557,640,2312
4.00625,0.997122,3.995118,4.020325,640,2313
4.006697,0.997201,3.994527,4.021187,640,2314
4.006474,0.997019,3.993811,4.017232,641,2315
4.007905,0.997422,3.998855,4.01954,641,2316
4.008039,0.997169,3.99897,4.01885,641,2317
4.008217,0.997225,3.998656,4.018145,641,2318
4.008665,0.997675,3.995518,4.019439,642,2319
4.00786,0.997288,3.99712,4.016815,642,2320
4.005401,0.997043,3.995778,4.019063,642,2321
4.006295,0.996813,3.993597,4.017557,643,2322
4.005781,0.996896,3.993318,4.016738,643,2323
4.005267,0.996979,3.993038,4.015919,643,2324
4.006742,0.996797,3.992941,4.019145,643,2325
4.006608,0.996481,3.992831,4.020079,644,2326
4.007905,0.99777,3.998458,4.018512,644,2327
4.007994,0.997399,3.998538,4.019308,644,2328
4.007055,0.997383,4.000227,4.01745,645,2329
4.007323,0.997343,3.997068,4.017079,645,2330
4.007726,0.99766,3.997868,4.018055,645,2331
4.005892,0.996805,3.993106,4.020262,645,2332
4.005356,0.997098,3.994485,4.018388,646,2333
4.005826,0.997216,3.99434,4.018077,646,2334
4.006295,0.997335,3.994195,4.017766,646,2335
4.005848,0.996861,3.995443,4.018079,646,2336
4.005982,0.997138,3.994603,4.018515,647,2337
4.005535,0.997359,3.996641,4.017536,647,2338
4.008352,0.997446,3.995273,4.017891,647,2339
4.007144,0.997304,3.998076,4.018366,648,2340
4.009022,0.997794,3.997457,4.018983,648,2341
4.006608,0.997414,3.998042,4.017415,648,2342
4.007994,0.997335,3.992267,4.017906,648,2343
4.006072,0.997486,3.994337,4.01802,649,2344
4.003747,0.997059,3.994153,4.018065,649,2345
4.004864,0.99713,3.994316,4.017268,650,2346
4.005982,0.997201,3.99448,4.01647,650,2347
4.006474,0.997153,3.994498,4.017895,650,2348
4.005713,0.997051,3.996198,4.017137,650,2349
4.007278,0.997905,3.997772,4.016644,650,2350
4.006697,0.99743,3.996314,4.016075,651,2351
4.007592,0.997628,3.994624,4.018236,651,2352
4.007502,0.997414,3.996921,4.017,651,2353
4.006832,0.996892,3.995558,4.018704,651,2354
4.005892,0.997225,3.990695,4.017699,652,2355
4.005401,0.997264,3.995359,4.017948,652,2356
4.005378,0.997138,3.99345,4.01681,652,2357
4.005356,0.997011,3.991541,4.015673,653,2358
4.004149,0.997098,3.992939,4.018285,653,2359
4.005177,0.997003,3.994391,4.01756,653,2360
4.007905,0.997391,3.996873,4.017957,653,2361
4.007144,0.99766,3.99684,4.019409,654,2362
4.007592,0.997051,3.994787,4.019006,654,2363
4.006116,0.997715,3.997771,4.016451,654,2364
4.006563,0.997201,3.995624,4.018878,655,2365
4.005624,0.997138,3.993559,4.018936,655,2366
4.004596,0.997019,3.99221,4.01819,655,2367
4.004708,0.997086,3.992856,4.016682,656,2368
4.004819,0.997153,3.993501,4.015175,656,2369
4.005132,0.997003,3.992729,4.015588,656,2370
4.004551,0.997114,3.994552,4.016325,656,2371
4.00701,0.997486,3.997359,4.017314,656,2372
4.007234,0.997201,3.997116,4.018003,657,2373
4.006876,0.99762,3.997775,4.020355,657,2374
4.006116,0.997414,3.99716,4.017219,657,2375
4.007815,0.997391,3.998782,4.019003,658,2376
4.006697,0.997897,3.992558,4.017148,658,2377
4.005669,0.997185,3.993488,4.014941,658,2378
4.006832,0.996995,3.994772,4.015932,658,2379
4.006385,0.99707,3.993362,4.015934,658,2380
4.005937,0.997145,3.991953,4.015935,659,2381
4.00473,0.997217,3.993952,4.017306,659,2382
4.004819,0.99743,3.994786,4.015065,659,2383
4.00634,0.997636,3.997314,4.015291,660,2384
4.0071,0.997185,3.996821,4.015778,660,2385
4.007592,0.99777,3.995177,4.017355,660,2386
4.006787,0.996869,3.995068,4.015823,661,2387
4.007815,0.99781,3.998794,4.017621,661,2388
4.005445,0.997059,3.994324,4.016162,661,2389
4.004238,0.996987,3.993748,4.015312,661,2390
4.00444,0.996983,3.99314,4.015622,662,2391
4.004641,0.996979,3.992532,4.015931,662,2392
4.003836,0.996703,3.993484,4.015792,662,2393
4.006116,0.996924,3.99306,4.017416,663,2394
4.004104,0.997051,3.997048,4.016268,663,2395
4.006652,0.997011,3.99434,4.018156,663,2396
4.006608,0.997256,3.994299,4.014955,663,2397
4.005848,0.99762,3.995331,4.016759,664,2398
4.006518,0.997525,3.996209,4.017754,664,2399
4.005401,0.997248,3.991355,4.015775,664,2400
4.005088,0.997114,3.992586,4.01639,664,2401
4.005758,0.997153,3.991606,4.017006,665,2402
4.00482,0.997034,3.991732,4.017117,665,2403
4.003881,0.996916,3.991858,4.017228,665,2404
4.004909,0.997193,3.992909,4.015501,666,2405
4.005043,0.997098,3.995623,4.016421,666,2406
4.005758,0.997644,3.994949,4.016189,666,2407
4.006518,0.997778,3.996508,4.016053,666,2408
4.005088,0.997826,3.996995,4.014209,667,2409
4.007189,0.997446,3.994633,4.018483,667,2410
4.005892,0.996647,3.992153,4.016413,667,2411
4.00549,0.997074,3.991705,4.014975,668,2412
4.004328,0.997232,3.992578,4.016645,668,2413
4.004574,0.997138,3.992756,4.015041,668,2414
4.004819,0.997043,3.992933,4.013437,668,2415
4.003523,0.997414,3.992889,4.01775,669,2416
4.003702,0.996964,3.990775,4.016547,669,2417
4.00634,0.997588,3.997489,4.016658,669,2418
4.006116,0.997407,3.992343,4.01627,669,2419
4.00549,0.99747,3.998319,4.016247,670,2420
4.005982,0.997391,3.995841,4.016895,670,2421
4.004909,0.997122,3.991465,4.015775,670,2422
4.002673,0.997177,3.993731,4.015615,671,2423
4.00321,0.997304,3.994548,4.015525,671,2424
4.002874,0.997272,3.993428,4.015911,671,2425
4.002539,0.99724,3.992308,4.016297,671,2426
4.00321,0.997153,3.991225,4.015632,672,2427
4.002316,0.99709,3.992324,4.016592,672,2428
4.005043,0.997763,3.994362,4.015359,672,2429
4.005758,0.997256,3.994679,4.017731,673,2430
4.005445,0.997699,3.994184,4.015634,673,2431
4.005267,0.99743,3.994754,4.01478,673,2432
4.004417,0.996987,3.99193,4.014317,673,2433
4.00321,0.997098,3.990684,4.014033,674,2434
4.003478,0.996821,3.99193,4.013913,674,2435
4.00321,0.996845,3.990358,4.013946,674,2436
4.002942,0.996869,3.988786,4.013978,674,2437
4.00245,0.997478,3.991681,4.015691,675,2438
4.00321,0.997153,3.99028,4.013013,675,2439
4.004283,0.997454,3.994628,4.016409,675,2440
4.005311,0.997414,3.995015,4.01482,676,2441
4.004909,0.997486,3.99454,4.016479,676,2442
4.00473,0.997604,3.998529,4.012399,676,2443
4.004819,0.99743,3.993988,4.016632,676,2444
4.003791,0.997114,3.991308,4.015064,677,2445
4.004059,0.996703,3.990113,4.014616,677,2446
4.004171,0.997047,3.992354,4.01538,677,2447
4.004283,0.997391,3.994594,4.016144,677,2448
4.003165,0.996608,3.990318,4.014622,678,2449
4.003657,0.997106,3.990354,4.015529,678,2450
4.006161,0.997209,3.99626,4.014495,678,2451
4.005624,0.997351,3.995625,4.016642,679,2452
4.005177,0.997486,3.995418,4.017199,679,2453
4.005803,0.997153,3.994517,4.0138,679,2454
4.005445,0.997691,3.995891,4.015383,679,2455
4.004283,0.996964,3.992204,4.014472,680,2456
4.002003,0.997177,3.991685,4.015383,680,2457
4.002562,0.997027,3.989387,4.01565,680,2458
4.00312,0.996877,3.987089,4.015917,681,2459
4.004193,0.996774,3.991728,4.014169,681,2460
4.00321,0.996908,3.989506,4.014395,681,2461
4.003612,0.997383,3.994492,4.016524,681,2462
4.005982,0.997035,3.994201,4.015864,682,2463
4.00473,0.997264,3.992408,4.016962,682,2464
4.004507,0.997573,3.995822,4.017096,682,2465
4.005267,0.997478,3.993561,4.013901,682,2466
4.002316,0.997225,3.993777,4.014185,683,2467
4.002673,0.997312,3.991437,4.014196,683,2468
4.002919,0.996861,3.989591,4.015128,684,2469
4.003165,0.99641,3.987745,4.016061,684,2470
4.004059,0.997082,3.990931,4.014829,684,2471
4.003254,0.996924,3.990052,4.014431,684,2472
4.003076,0.997114,3.994905,4.014452,684,2473
4.005937,0.997383,3.995202,4.015845,685,2474
4.004014,0.997834,3.994271,4.015992,685,2475
4.003299,0.997209,3.993481,4.015366,685,2476
4.003254,0.997217,3.993315,4.016391,686,2477
4.002808,0.997581,3.995232,4.014659,686,2478
4.001734,0.997082,3.989235,4.013651,686,2479
4.002092,0.997074,3.989916,4.014723,686,2480
4.002002,0.997067,3.990108,4.01387,686,2481
4.001913,0.997059,3.990301,4.013016,687,2482
4.001645,0.996979,3.990155,4.012853,687,2483
4.002897,0.997035,3.993433,4.014417,687,2484
4.002673,0.997739,3.996249,4.013703,688,2485
4.004328,0.997051,3.992403,4.015209,688,2486
4.005267,0.997407,3.994386,4.015529,688,2487
4.004909,0.998031,3.99364,4.014802,689,2488
4.00397,0.997351,3.995373,4.011901,689,2489
4.003925,0.997312,3.99055,4.013898,689,2490
4.001109,0.997248,3.991263,4.014978,689,2491
4.001779,0.997051,3.98949,4.013928,690,2492
4.001914,0.997082,3.989924,4.013918,690,2493
4.002048,0.997114,3.990358,4.013909,690,2494
4.002003,0.996679,3.987917,4.014951,691,2495
4.004462,0.997494,3.994753,4.015037,691,2496
4.004507,0.997327,3.994193,4.013222,691,2497
4.005267,0.997272,3.994523,4.014829,691,2498
4.003344,0.997581,3.993016,4.01411,692,2499
4.003433,0.99766,3.992681,4.012777,692,2500
4.005579,0.997003,3.988202,4.013783,692,2501
4.000349,0.996995,3.990491,4.009104,692,2502
4.003433,0.996995,3.988981,4.013387,693,2503
4.00207,0.997149,3.98981,4.014585,693,2504
4.000706,0.997304,3.990639,4.015783,693,2505
4.001913,0.996948,3.989857,4.013143,694,2506
4.003299,0.997145,3.99388,4.013224,694,2507
4.004328,0.997794,3.992939,4.014791,694,2508
4.002852,0.997454,3.991678,4.012796,694,2509
4.003657,0.997494,3.992353,4.012786,695,2510
4.004462,0.997818,3.994844,4.013618,695,2511
4.003925,0.997755,3.992,4.013113,695,2512
4.001645,0.997082,3.988528,4.012751,695,2513
4.000125,0.99694,3.989096,4.012776,696,2514
4.000773,0.997,3.99065,4.014215,696,2515
4.001421,0.997059,3.992204,4.015654,696,2516
4.000438,0.99724,3.98924,4.011425,697,2517
4.002048,0.997098,3.993756,4.01206,697,2518
4.003702,0.997628,3.99703,4.01303,697,2519
4.002494,0.997573,3.992621,4.012908,697,2520
4.001913,0.997778,3.99706,4.012043,698,2521
4.003433,0.997802,3.99314,4.011261,698,2522
4.003031,0.997668,3.992362,4.012385,698,2523
