Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
3.590575,2.998231,10.764625,1.197574,2180,2617
3.591336,2.997915,10.763924,1.197827,2181,2618
3.590665,2.99797,10.764325,1.197832,2181,2619
3.591649,2.998619,10.770044,1.198285,2182,2620
3.591336,2.997772,10.772127,1.198254,2183,2621
3.591962,2.998231,10.773177,1.198059,2184,2622
3.591559,2.998706,10.771002,1.197693,2185,2623
3.594197,2.998429,10.771704,1.197896,2186,2624
3.592565,2.998366,10.76745,1.197675,2186,2625
3.590933,2.998302,10.763195,1.197454,2187,2626
3.590084,2.998081,10.755692,1.196766,2188,2627
3.588876,2.997836,10.764033,1.197156,2189,2628
3.587893,2.998374,10.76209,1.196681,2190,2629
3.589011,2.997891,10.764548,1.197111,2191,2630
3.588474,2.998389,10.768668,1.197057,2191,2631
3.5891,2.998429,10.76385,1.197274,2192,2632
3.589637,2.998769,10.767214,1.197572,2193,2633
3.588295,2.998255,10.762499,1.196977,2194,2634
3.588899,2.998061,10.762828,1.196854,2195,2635
3.589503,2.997867,10.763157,1.196732,2196,2636
3.587491,2.998049,10.754154,1.196747,2196,2637
3.585568,2.998872,10.758453,1.196498,2197,2638
3.588608,2.998049,10.750682,1.196253,2198,2639
3.585702,2.997591,10.749235,1.195962,2199,2640
3.586328,2.997598,10.75254,1.1964,2200,2641
3.587356,2.999133,10.763605,1.196529,2201,2642
3.587669,2.998738,10.758143,1.196611,2201,2643
3.588116,2.998192,10.755579,1.196491,2202,2644
3.58758,2.998548,10.758121,1.196116,2203,2645
3.587558,2.998556,10.758538,1.19608,2204,2646
3.587535,2.998564,10.758955,1.196043,2205,2647
3.586149,2.997994,10.749691,1.195785,2205,2648
3.584584,2.997852,10.743115,1.195986,2206,2649
3.583601,2.99831,10.746123,1.195433,2207,2650
3.581991,2.998168,10.743354,1.195371,2208,2651
3.582751,2.997812,10.739286,1.194485,2209,2652
3.584718,2.998318,10.746082,1.195722,2210,2653
3.585076,2.998753,10.749011,1.195718,2210,2654
3.583824,2.999125,10.754198,1.195398,2211,2655
3.585881,2.998595,10.748407,1.195373,2212,2656
3.58492,2.998298,10.745893,1.195248,2213,2657
3.583958,2.998002,10.743379,1.195122,2214,2658
3.581142,2.998263,10.743185,1.195225,2215,2659
3.583064,2.998049,10.739733,1.194679,2215,2660
3.581455,2.997662,10.736637,1.194736,2216,2661
3.581902,2.998571,10.742307,1.194646,2217,2662
3.582081,2.998524,10.739164,1.195016,2218,2663
3.582617,2.998619,10.743825,1.194874,2219,2664
3.582796,2.998801,10.74153,1.195135,2220,2665
3.582751,2.998643,10.744682,1.194855,2220,2666
3.58302,2.998738,10.742176,1.194629,2221,2667
3.583288,2.998832,10.739671,1.194403,2222,2668
3.582081,2.998429,10.731821,1.19431,2223,2669
3.57989,2.998603,10.732998,1.194539,2224,2670
3.579443,2.997994,10.73424,1.19397,2225,2671
3.580694,2.998326,10.734929,1.19434,2225,2672
3.579934,2.998389,10.733274,1.194374,2226,2673
3.581812,2.998034,10.737344,1.194307,2227,2674
3.581499,2.998128,10.739531,1.194118,2228,2675
3.580337,2.998287,10.738895,1.194479,2229,2676
3.581231,2.999133,10.735271,1.194419,2230,2677
3.581231,2.998773,10.736704,1.194249,2230,2678
3.581231,2.998413,10.738138,1.194079,2231,2679
3.577833,2.998389,10.729877,1.1937,2232,2680
3.578995,2.99801,10.732279,1.193559,2233,2681
3.577386,2.997883,10.731671,1.193781,2234,2682
3.578593,2.997757,10.722749,1.193775,2235,2683
3.578101,2.997646,10.729915,1.194055,2235,2684
3.577565,2.998769,10.728348,1.194064,2236,2685
3.580203,2.998397,10.728884,1.193632,2237,2686
3.578772,2.997954,10.733556,1.194215,2238,2687
3.579845,2.998991,10.733817,1.194081,2239,2688
3.578906,2.99858,10.73239,1.193792,2240,2689
3.577967,2.998168,10.730962,1.193502,2240,2690
3.57524,2.998469,10.722363,1.191968,2241,2691
3.575821,2.998208,10.722799,1.192892,2242,2692
3.575419,2.998793,10.724051,1.192183,2243,2693
3.575955,2.998461,10.721943,1.193119,2244,2694
3.577475,2.998215,10.729146,1.192864,2245,2695
3.578861,2.998556,10.726682,1.1931,2245,2696
3.575955,2.998263,10.722514,1.192758,2246,2697
3.576447,2.998524,10.718366,1.192334,2247,2698
3.576246,2.998576,10.719558,1.19245,2248,2699
3.576045,2.998627,10.720751,1.192565,2249,2700
3.575106,2.99778,10.71269,1.192664,2250,2701
3.574077,2.998081,10.717003,1.191961,2250,2702
3.573228,2.997472,10.713856,1.191854,2251,2703
3.572915,2.998358,10.716742,1.192265,2252,2704
3.573004,2.997211,10.710135,1.191978,2253,2705
3.573675,2.998769,10.71958,1.192286,2254,2706
3.574256,2.997306,10.717735,1.192045,2255,2707
3.573809,2.998358,10.72066,1.191721,2255,2708
3.574144,2.998366,10.72017,1.192074,2256,2709
3.57448,2.998374,10.719681,1.192426,2256,2710
3.57372,2.998445,10.711604,1.192135,2258,2711
3.572512,2.997432,10.709984,1.191125,2259,2712
3.571931,2.99748,10.707018,1.191179,2260,2713
3.571931,2.998049,10.708891,1.191403,2260,2714
3.570948,2.997567,10.709507,1.191655,2261,2715
3.570813,2.997598,10.703576,1.191382,2262,2716
3.573899,2.998706,10.712826,1.191977,2263,2717
3.572512,2.998152,10.708248,1.191231,2264,2718
3.572602,2.998089,10.713787,1.191908,2265,2719
3.572803,2.998112,10.716681,1.191628,2266,2720
3.573004,2.998136,10.719575,1.191349,2266,2721
3.57287,2.9982,10.706089,1.191062,2267,2722
3.569964,2.998302,10.7041,1.190816,2268,2723
3.570456,2.997947,10.703343,1.190512,2269,2724
3.569293,2.998848,10.700995,1.190146,2270,2725
3.56907,2.998239,10.701539,1.19023,2270,2726
3.568399,2.997899,10.704298,1.191026,2271,2727
3.569964,2.998366,10.706768,1.191173,2272,2728
3.571887,2.998516,10.710606,1.190942,2273,2729
3.571037,2.998263,10.708764,1.190687,2274,2730
3.570948,2.998445,10.70762,1.190766,2274,2731
3.570858,2.998627,10.706477,1.190845,2275,2732
3.568131,2.997923,10.699852,1.189901,2276,2733
3.56746,2.99831,10.698589,1.18975,2277,2734
3.567326,2.998516,10.698244,1.190299,2278,2735
3.566342,2.997456,10.688566,1.190081,2279,2736
3.567594,2.99869,10.694391,1.189821,2280,2737
3.567729,2.998366,10.699352,1.190599,2280,2738
3.568354,2.998729,10.705949,1.190565,2281,2739
3.568623,2.998959,10.700417,1.190559,2282,2740
3.568444,2.9982,10.700797,1.189911,2283,2741
3.568488,2.998255,10.698424,1.189753,2284,2742
3.568533,2.99831,10.69605,1.189595,2285,2743
3.565895,2.997314,10.688227,1.189856,2285,2744
3.566119,2.998382,10.688951,1.18916,2286,2745
3.566387,2.998168,10.692472,1.188718,2287,2746
3.565672,2.998073,10.687393,1.18898,2288,2747
3.566164,2.997804,10.685996,1.189374,2289,2748
3.566432,2.998239,10.692606,1.188984,2290,2749
3.566655,2.998991,10.694179,1.188681,2290,2750
3.566432,2.998643,10.693001,1.189506,2291,2751
3.566655,2.998864,10.694299,1.189444,2292,2752
3.566454,2.998754,10.692028,1.189048,2293,2753
3.566253,2.998643,10.689756,1.188653,2294,2754
3.563526,2.998342,10.690072,1.188549,2295,2755
3.563347,2.998208,10.681058,1.188901,2295,2756
3.563168,2.997804,10.685856,1.188842,2296,2757
3.562184,2.997693,10.677919,1.188609,2297,2758
3.562542,2.997986,10.685741,1.188915,2298,2759
3.564509,2.998247,10.68921,1.188942,2299,2760
3.564286,2.998018,10.689918,1.188814,2300,2761
3.564956,2.99884,10.685406,1.188612,2300,2762
3.564532,2.998749,10.684114,1.188598,2300,2763
3.564107,2.998658,10.682822,1.188585,2301,2764
3.56585,2.998469,10.677306,1.188185,2303,2765
3.560307,2.997559,10.678138,1.187657,2304,2766
3.56129,2.998706,10.678544,1.188047,2305,2767
3.560083,2.997875,10.674495,1.187167,2305,2768
3.560575,2.997986,10.674872,1.187905,2306,2769
3.563615,2.997757,10.680371,1.188402,2307,2770
3.561558,2.998666,10.685033,1.187832,2308,2771
3.562855,2.998603,10.679562,1.187872,2309,2772
3.562229,2.998279,10.682192,1.187965,2310,2773
3.562318,2.998576,10.682695,1.187871,2310,2774
3.562408,2.998872,10.683198,1.187777,2311,2775
3.560575,2.997567,10.677612,1.186912,2312,2776
3.559904,2.997155,10.668369,1.187246,2313,2777
3.559815,2.998192,10.668931,1.18671,2314,2778
3.557981,2.997891,10.666479,1.186799,2315,2779
3.558697,2.997852,10.669137,1.187083,2315,2780
3.560888,2.9982,10.678156,1.187304,2316,2781
3.561692,2.998089,10.674893,1.187545,2317,2782
3.55977,2.998508,10.67268,1.186848,2318,2783
3.559278,2.997859,10.669624,1.187596,2319,2784
3.560016,2.99816,10.671709,1.187308,2320,2785
3.560754,2.998461,10.673793,1.187021,2320,2786
3.557847,2.997709,10.663172,1.186522,2321,2787
3.557356,2.998089,10.66358,1.186888,2322,2788
3.557713,2.997836,10.657345,1.186466,2323,2789
3.557624,2.997424,10.660424,1.185759,2324,2790
3.558205,2.997994,10.665125,1.186632,2325,2791
3.55825,2.998587,10.665842,1.186538,2325,2792
3.558429,2.998018,10.671202,1.186708,2326,2793
3.558384,2.998089,10.666106,1.186498,2327,2794
3.556953,2.999196,10.669529,1.186714,2328,2795
3.557222,2.998828,10.668278,1.186552,2329,2796
3.55749,2.998461,10.667027,1.18639,2330,2797
3.556953,2.997424,10.661023,1.186086,2330,2798
3.554852,2.998073,10.65754,1.185646,2331,2799
3.554807,2.997488,10.655354,1.186114,2332,2800
3.555299,2.997092,10.658218,1.185628,2333,2801
3.555075,2.998405,10.663823,1.186285,2334,2802
3.556148,2.998334,10.665357,1.186191,2335,2803
3.555567,2.999085,10.660858,1.185631,2335,2804
3.55673,2.998635,10.657267,1.185748,2336,2805
3.556774,2.998967,10.665995,1.185817,2337,2806
3.55597,2.998492,10.661879,1.185433,2338,2807
3.555165,2.998018,10.657763,1.185049,2339,2808
3.553689,2.998548,10.654903,1.185473,2340,2809
3.551856,2.99801,10.65108,1.184696,2340,2810
3.552348,2.997749,10.649883,1.184872,2341,2811
3.551722,2.997804,10.647434,1.1852,2342,2812
3.551364,2.998136,10.654949,1.185503,2343,2813
3.553734,2.998271,10.654636,1.1854,2344,2814
3.554181,2.998144,10.654637,1.184928,2345,2815
3.553689,2.997527,10.654659,1.184797,2345,2816
3.55351,2.997962,10.653926,1.184906,2346,2817
3.553332,2.998397,10.653193,1.185016,2347,2818
3.551498,2.998081,10.648051,1.184307,2348,2819
3.550068,2.997796,10.644122,1.184219,2349,2820
3.550068,2.998097,10.646156,1.184203,2350,2821
3.551096,2.998144,10.644395,1.183965,2350,2822
3.549129,2.997583,10.641226,1.184207,2351,2823
3.549934,2.997385,10.650221,1.184342,2352,2824
3.55056,2.998579,10.65018,1.18456,2353,2825
3.552706,2.998951,10.646765,1.184487,2354,2826
3.551901,2.998247,10.6515,1.184828,2355,2827
3.552281,2.998402,10.652792,1.184631,2356,2828
3.552661,2.998556,10.654083,1.184434,2356,2829
3.550246,2.997986,10.641724,1.183909,2357,2830
3.550068,2.99831,10.641831,1.184152,2358,2831
3.548905,2.997883,10.639198,1.183619,2359,2832
3.549755,2.997432,10.639812,1.184212,2360,2833
3.548905,2.998706,10.643818,1.184171,2360,2834
3.548816,2.998935,10.646287,1.184349,2361,2835
3.551141,2.998579,10.645508,1.18451,2362,2836
3.550783,2.9985,10.647926,1.183362,2363,2837
3.550157,2.998255,10.641179,1.184261,2364,2838
3.550358,2.998856,10.642906,1.184296,2364,2839
3.55056,2.999457,10.644633,1.18433,2365,2840
3.548682,2.998089,10.639338,1.183849,2366,2841
3.548056,2.998018,10.633671,1.182865,2367,2842
3.54819,2.997369,10.636926,1.182965,2368,2843
3.548324,2.999014,10.634949,1.183444,2369,2844
3.547519,2.99816,10.643719,1.183536,2370,2845
3.548682,2.998469,10.641081,1.183811,2370,2846
3.548726,2.998492,10.639376,1.183433,2371,2847
3.549486,2.99801,10.642953,1.182711,2372,2848
3.550426,2.998429,10.639682,1.183451,2373,2849
3.549352,2.99856,10.638102,1.18304,2374,2850
3.548279,2.99869,10.636523,1.182628,2375,2851
3.546402,2.99816,10.633115,1.18276,2375,2852
3.544121,2.998366,10.627212,1.182098,2376,2853
3.54667,2.998223,10.628624,1.182376,2377,2854
3.544971,2.997424,10.632757,1.182502,2378,2855
3.547296,2.997947,10.639591,1.183109,2379,2856
3.546312,2.997883,10.632364,1.182455,2380,2857
3.548592,2.998556,10.639784,1.182911,2380,2858
3.547251,2.998397,10.633086,1.1824,2381,2859
3.54734,2.998749,10.634572,1.18248,2382,2860
3.54743,2.999101,10.636058,1.182559,2383,2861
3.54591,2.998184,10.627467,1.182095,2384,2862
3.544703,2.998089,10.623069,1.182248,2385,2863
3.543853,2.997986,10.626453,1.18167,2385,2864
3.543987,2.998034,10.622291,1.181661,2386,2865
3.54354,2.997638,10.624671,1.182104,2387,2866
3.542646,2.998208,10.619118,1.181702,2388,2867
3.546983,2.999149,10.631565,1.182165,2389,2868
3.54354,2.999094,10.631054,1.182235,2390,2869
3.544434,2.999125,10.632002,1.182062,2390,2870
3.545015,2.998405,10.628926,1.182421,2391,2871
3.544747,2.998832,10.627931,1.18191,2392,2872
3.544479,2.999259,10.626937,1.181398,2393,2873
3.54278,2.998975,10.619954,1.180928,2394,2874
3.54278,2.998334,10.621581,1.181505,2395,2875
3.541662,2.998469,10.619858,1.181361,2395,2876
3.54193,2.99903,10.61853,1.181107,2396,2877
3.541305,2.998484,10.624566,1.181985,2397,2878
3.543629,2.998864,10.626469,1.181495,2398,2879
3.544434,2.99888,10.624629,1.180663,2399,2880
3.543093,2.99937,10.621994,1.180782,2400,2881
3.542444,2.999319,10.623932,1.181163,2400,2882
3.541796,2.999268,10.625871,1.181544,2401,2883
3.541573,2.998271,10.616347,1.181366,2402,2884
3.5405,2.998674,10.614494,1.180588,2403,2885
3.538756,2.998223,10.61174,1.180566,2404,2886
3.539114,2.998271,10.611609,1.180476,2405,2887
3.539427,2.998579,10.61319,1.1808,2405,2888
3.541081,2.998666,10.617069,1.181151,2406,2889
3.541796,2.998729,10.622581,1.18108,2407,2890
3.539918,2.998627,10.61616,1.180622,2408,2891
3.541036,2.99884,10.619138,1.180517,2409,2892
3.540924,2.999002,10.618726,1.180584,2410,2893
3.540813,2.999165,10.618314,1.18065,2410,2894
3.539874,2.998208,10.611124,1.180106,2411,2895
3.539516,2.998113,10.608968,1.179544,2412,2896
3.538935,2.999022,10.609559,1.17979,2413,2897
3.537638,2.998674,10.61057,1.180102,2414,2898
3.537728,2.998698,10.613599,1.180479,2415,2899
3.539784,2.998643,10.615152,1.180263,2415,2900
3.539024,2.998927,10.615768,1.180181,2416,2901
3.539024,2.99903,10.608484,1.180045,2417,2902
3.538934,2.998824,10.610568,1.180148,2418,2903
3.538845,2.998619,10.612651,1.180252,2419,2904
3.537683,2.99922,10.607057,1.179999,2420,2905
3.537862,2.998793,10.606386,1.179759,2420,2906
3.536565,2.999133,10.606102,1.179059,2421,2907
3.535447,2.998326,10.604101,1.179191,2422,2908
3.536207,2.999323,10.607572,1.179591,2423,2909
3.536744,2.998999,10.604235,1.179732,2424,2910
3.536744,2.998991,10.606855,1.179333,2425,2911
3.536968,2.999117,10.610118,1.179296,2425,2912
3.537281,2.999521,10.608335,1.179419,2426,2913
3.537214,2.9993,10.605958,1.179355,2427,2914
3.537146,2.999078,10.603582,1.179291,2428,2915
3.534419,2.998753,10.602861,1.179106,2429,2916
3.534687,2.998896,10.602574,1.178795,2430,2917
3.534687,2.999054,10.60226,1.178349,2430,2918
3.535,2.998896,10.600578,1.178581,2431,2919
3.534598,2.998492,10.591146,1.178963,2432,2920
3.534911,2.998832,10.602826,1.179303,2433,2921
3.535671,2.999386,10.602723,1.17896,2434,2922
3.535582,2.998492,10.601767,1.179073,2435,2923
3.534643,2.999299,10.602607,1.178849,2435,2924
3.534576,2.998816,10.59536,1.178466,2436,2925
3.534508,2.998334,10.588113,1.178083,2437,2926
3.533078,2.997741,10.591995,1.177858,2438,2927
3.532899,2.998271,10.587829,1.177958,2439,2928
3.531468,2.998128,10.594007,1.178044,2440,2929
3.532407,2.998382,10.592727,1.178033,2440,2930
3.532273,2.998223,10.59136,1.177851,2441,2931
3.533167,2.998999,10.599158,1.178205,2442,2932
3.53433,2.998983,10.594851,1.178255,2443,2933
3.533659,2.998643,10.596377,1.178092,2444,2934
3.533279,2.999102,10.595884,1.178255,2444,2935
3.532899,2.99956,10.595392,1.178418,2445,2936
3.532988,2.998832,10.584146,1.177488,2446,2937
3.532049,2.998714,10.585611,1.177585,2447,2938
3.530216,2.99801,10.583594,1.177805,2448,2939
3.5312,2.998603,10.586778,1.17713,2449,2940
3.530663,2.998761,10.587549,1.177085,2450,2941
3.530484,2.999188,10.587494,1.178092,2450,2942
3.531558,2.998793,10.592868,1.178259,2451,2943
3.5312,2.998548,10.590806,1.178088,2452,2944
3.531692,2.998888,10.592823,1.177773,2453,2945
3.531334,2.998754,10.592368,1.177534,2454,2946
3.530976,2.998619,10.591913,1.177294,2455,2947
3.529143,2.998089,10.579578,1.176713,2455,2948
3.52968,2.998358,10.582946,1.177222,2456,2949
3.529233,2.998279,10.582081,1.17702,2457,2950
3.527623,2.998571,10.577037,1.176575,2458,2951
3.528696,2.99816,10.575646,1.17668,2459,2952
3.52807,2.998651,10.586119,1.177011,2460,2953
3.528875,2.999315,10.588482,1.177172,2460,2954
3.530797,2.999228,10.585912,1.177019,2461,2955
3.527712,2.998777,10.58337,1.176681,2462,2956
3.528808,2.999168,10.584752,1.176735,2463,2957
3.529903,2.99956,10.586135,1.176789,2464,2958
3.52655,2.998113,10.576921,1.17617,2465,2959
3.526863,2.997749,10.570064,1.176097,2465,2960
3.526639,2.998643,10.571741,1.175623,2466,2961
3.525745,2.999212,10.572461,1.175931,2467,2962
3.526908,2.99869,10.572285,1.175732,2468,2963
3.528741,2.999109,10.581198,1.176075,2469,2964
3.527489,2.999062,10.577593,1.176273,2470,2965
3.527265,2.998397,10.576934,1.175609,2470,2966
3.526013,2.998611,10.577168,1.176312,2471,2967
3.526482,2.998642,10.578005,1.176036,2472,2968
3.526952,2.998674,10.578842,1.175761,2473,2969
3.52503,2.998729,10.570132,1.175987,2474,2970
3.524359,2.999275,10.572934,1.175673,2475,2971
3.525432,2.999552,10.570041,1.175921,2475,2972
3.524806,2.998595,10.568252,1.175657,2476,2973
3.524046,2.998382,10.569243,1.176064,2477,2974
3.526595,2.998809,10.576431,1.1757,2478,2975
3.525879,2.99888,10.577995,1.176141,2479,2976
3.526684,2.998904,10.579247,1.176208,2480,2977
3.525656,2.998999,10.576268,1.175583,2480,2978
3.525991,2.99888,10.574338,1.175332,2481,2979
3.526326,2.998761,10.572409,1.175081,2482,2980
3.524896,2.998738,10.568375,1.174796,2483,2981
3.524359,2.999046,10.566678,1.174852,2484,2982
3.524136,2.997788,10.56343,1.175014,2485,2983
3.522884,2.998912,10.565637,1.174933,2485,2984
3.522794,2.998769,10.56861,1.175465,2486,2985
3.523689,2.999418,10.567924,1.175009,2487,2986
3.524851,2.99903,10.568408,1.175534,2488,2987
3.523912,2.999299,10.568024,1.175055,2489,2988
3.524158,2.999454,10.566726,1.174984,2490,2989
3.524404,2.999608,10.565429,1.174914,2490,2990
3.522526,2.998374,10.5593,1.17462,2491,2991
3.522839,2.998571,10.564049,1.174056,2492,2992
3.521632,2.998136,10.557812,1.174449,2493,2993
3.520872,2.998587,10.557723,1.174306,2494,2994
3.520469,2.998761,10.554009,1.173638,2495,2995
3.523599,2.998374,10.560296,1.174487,2495,2996
3.521677,2.999687,10.562995,1.174262,2496,2997
3.522213,2.998832,10.567617,1.17457,2497,2998
3.523241,2.999449,10.563439,1.173949,2498,2999
3.522459,2.999272,10.561017,1.17392,2499,3000
3.521677,2.999094,10.558595,1.173892,2500,3001
3.517921,2.999204,10.55153,1.173201,2500,3002
3.519173,2.998682,10.550636,1.173895,2501,3003
3.517742,2.998769,10.554004,1.173571,2502,3004
3.517876,2.998564,10.549883,1.173561,2503,3005
3.516848,2.998477,10.554201,1.173488,2504,3006
3.519888,2.998999,10.563577,1.173949,2505,3007
3.51953,3.00013,10.560386,1.173884,2505,3008
3.519486,2.998801,10.554772,1.173911,2506,3009
3.519441,2.998999,10.558373,1.173484,2507,3010
3.519441,2.998868,10.552378,1.173201,2508,3011
3.519441,2.998738,10.546384,1.172918,2509,3012
3.518413,2.999252,10.547312,1.172853,2510,3013
3.517742,2.999054,10.545772,1.172929,2510,3014
3.51801,2.998469,10.53945,1.173261,2511,3015
3.515775,2.998318,10.544017,1.17281,2512,3016
3.516311,2.998302,10.55073,1.173123,2513,3017
3.517384,2.999268,10.550227,1.172524,2514,3018
3.518681,2.999718,10.55055,1.173148,2515,3019
3.51725,2.998975,10.549046,1.173336,2515,3020
3.517652,2.999129,10.549278,1.173384,2516,3021
3.518055,2.999283,10.549511,1.173431,2517,3022
3.515551,2.999378,10.544032,1.172359,2518,3023
3.515193,2.998556,10.542717,1.172382,2519,3024
3.515193,2.998761,10.539409,1.172179,2520,3025
3.514612,2.999125,10.537959,1.172644,2520,3026
3.515775,2.998121,10.540794,1.172035,2521,3027
3.516535,2.998825,10.552646,1.172217,2522,3028
3.516982,2.998556,10.550047,1.172711,2523,3029
3.516937,2.999094,10.550236,1.17261,2524,3030
3.515507,2.999513,10.545539,1.171877,2525,3031
3.51582,2.9992,10.544014,1.17212,2526,3032
3.516132,2.998888,10.542489,1.172363,2526,3033
3.515417,2.998983,10.537375,1.172242,2527,3034
3.514076,2.998627,10.532853,1.171918,2528,3035
3.512868,2.998081,10.536227,1.171708,2529,3036
3.514299,2.999521,10.5368,1.171332,2530,3037
3.512645,2.998097,10.543021,1.171995,2530,3038
3.515104,2.999046,10.540266,1.172156,2531,3039
3.515015,2.998785,10.541478,1.1718,2532,3040
3.514836,2.999394,10.539923,1.171465,2533,3041
3.513852,2.99941,10.54025,1.171428,2534,3042
3.514322,2.999252,10.539302,1.171429,2534,3043
3.514791,2.999094,10.538353,1.17143,2535,3044
3.512198,2.998761,10.532887,1.171142,2536,3045
3.512556,2.999078,10.531726,1.17111,2537,3046
3.510946,2.998477,10.525463,1.170797,2538,3047
3.512153,2.999631,10.530893,1.170963,2539,3048
3.510544,2.998722,10.537758,1.171192,2540,3049
3.512645,2.998611,10.535071,1.171195,2540,3050
3.511661,2.999354,10.535032,1.170864,2541,3051
3.512645,2.998904,10.536218,1.170755,2542,3052
3.511796,2.999797,10.538279,1.17106,2543,3053
3.512288,2.999631,10.535228,1.170813,2544,3054
3.512779,2.999465,10.532178,1.170566,2545,3055
3.511214,2.998374,10.525964,1.170939,2545,3056
3.511482,2.998666,10.523711,1.170164,2546,3057
3.510946,2.998722,10.525558,1.170857,2547,3058
3.508666,2.999141,10.52441,1.170414,2548,3059
3.510409,2.998872,10.530538,1.171332,2549,3060
3.510544,2.999054,10.534731,1.170691,2550,3061
3.510231,2.99903,10.530465,1.170136,2550,3062
3.510767,2.998571,10.528296,1.170416,2551,3063
3.510744,2.99854,10.526842,1.17046,2552,3064
3.510722,2.998508,10.525387,1.170504,2552,3065
3.510857,2.999022,10.529271,1.169874,2554,3066
3.508397,2.997986,10.520019,1.170291,2555,3067
3.507146,2.998532,10.520106,1.169603,2555,3068
3.506341,2.998326,10.512839,1.16942,2556,3069
3.508621,2.998753,10.51688,1.169391,2557,3070
3.508219,2.998959,10.519056,1.16981,2558,3071
3.509739,2.999434,10.519783,1.170002,2559,3072
3.507369,2.999268,10.52253,1.169627,2560,3073
3.509157,2.998951,10.525275,1.169838,2560,3074
3.508442,2.999014,10.52379,1.1696,2560,3075
3.507727,2.999078,10.522304,1.169361,2561,3076
3.507101,2.998896,10.515747,1.168974,2563,3077
3.506877,2.998816,10.517981,1.169117,2564,3078
3.50567,2.998421,10.513684,1.168348,2565,3079
3.506207,2.998769,10.510952,1.169168,2565,3080
3.504597,2.99797,10.512076,1.168862,2566,3081
3.506877,2.998793,10.510269,1.169344,2567,3082
3.506743,2.999544,10.518899,1.169822,2568,3083
3.505938,2.998785,10.515658,1.169401,2569,3084
3.505357,2.999046,10.518493,1.169798,2570,3085
3.506006,2.99892,10.516419,1.169386,2570,3086
3.506654,2.998793,10.514345,1.168974,2571,3087
3.505312,2.998382,10.506381,1.168643,2572,3088
3.504865,2.998397,10.513698,1.168785,2573,3089
3.503882,2.99869,10.508803,1.16874,2574,3090
3.503077,2.998405,10.506926,1.168496,2575,3091
3.503569,2.998816,10.500916,1.168028,2575,3092
3.504016,2.998809,10.505682,1.168944,2576,3093
3.503926,2.998674,10.504985,1.168479,2577,3094
3.504597,2.998809,10.506218,1.168134,2578,3095
3.504284,2.998738,10.508308,1.168598,2579,3096
3.503948,2.99869,10.5067,1.168174,2580,3097
3.503613,2.998643,10.505091,1.167749,2580,3098
3.501467,2.997883,10.496696,1.167317,2581,3099
3.501601,2.998413,10.497809,1.167364,2582,3100
3.500886,2.99888,10.494589,1.167618,2583,3101
3.501512,2.998097,10.495393,1.167918,2584,3102
3.501244,2.998445,10.496142,1.16791,2585,3103
3.502362,2.999109,10.505777,1.168031,2585,3104
3.502227,2.999094,10.508051,1.167742,2586,3105
3.50254,2.998516,10.503722,1.168218,2587,3106
3.502675,2.999141,10.502365,1.167624,2588,3107
3.502071,2.998975,10.501621,1.167424,2589,3108
3.501467,2.998809,10.500877,1.167225,2590,3109
3.498964,2.998374,10.493117,1.167108,2590,3110
3.498964,2.998706,10.490281,1.166794,2591,3111
3.500528,2.998714,10.48837,1.167336,2592,3112
3.499992,2.998769,10.492621,1.167142,2593,3113
3.499545,2.998627,10.490313,1.167088,2594,3114
3.500797,2.998848,10.498733,1.167611,2595,3115
3.500171,2.998674,10.494858,1.167282,2595,3116
3.501423,2.998556,10.495671,1.166848,2596,3117
3.498919,2.998326,10.493732,1.167247,2597,3118
3.49921,2.998342,10.488589,1.16719,2598,3119
3.4995,2.998358,10.483446,1.167132,2599,3120
3.497935,2.998105,10.48658,1.167009,2599,3121
3.496907,2.998437,10.485574,1.166139,2600,3122
3.496594,2.99831,10.488914,1.166217,2601,3123
3.496415,2.998635,10.479596,1.166389,2602,3124
3.496728,2.998682,10.489238,1.16651,2603,3125
3.4995,2.998532,10.491001,1.167341,2604,3126
3.498785,2.998255,10.489706,1.166872,2604,3127
3.49789,2.998611,10.491285,1.166581,2605,3128
3.497599,2.998627,10.490218,1.166866,2606,3129
3.497309,2.998643,10.489151,1.167152,2607,3130
3.496505,2.998302,10.48509,1.166398,2608,3131
3.49646,2.998429,10.482252,1.165839,2609,3132
3.496192,2.998318,10.47964,1.165905,2609,3133
3.495342,2.998405,10.482981,1.166174,2610,3134
3.495968,2.997693,10.477402,1.166016,2611,3135
3.496907,2.998856,10.48593,1.165771,2612,3136
3.497622,2.998516,10.481429,1.166147,2613,3137
3.498516,2.999426,10.485258,1.166594,2614,3138
3.496102,2.998674,10.487787,1.166062,2614,3139
3.496258,2.998852,10.482272,1.166059,2615,3140
3.496415,2.99903,10.476758,1.166057,2616,3141
3.493866,2.998255,10.47069,1.165577,2617,3142
3.494761,2.998389,10.474529,1.165004,2618,3143
3.493956,2.998184,10.475309,1.165406,2619,3144
3.493688,2.998548,10.471469,1.164677,2619,3145
3.493062,2.998089,10.472317,1.165342,2620,3146
3.493777,2.998999,10.477307,1.165081,2621,3147
3.494582,2.999283,10.478045,1.16515,2622,3148
3.49494,2.998729,10.476384,1.165565,2623,3149
3.495074,2.998492,10.477657,1.165351,2624,3150
3.49485,2.998212,10.477226,1.165284,2624,3151
3.494627,2.997931,10.476796,1.165216,2625,3152
