Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
3.601664,7.499355,27.004402,0.480135,1189,571
3.600993,7.498778,27.001099,0.480224,1191,572
3.600233,7.498888,27.004784,0.480344,1193,573
3.601485,7.499284,27.008362,0.48023,1195,574
3.603139,7.499561,27.007328,0.480215,1197,575
3.601351,7.499244,27.002489,0.480182,1199,576
3.600501,7.499609,26.997749,0.480119,1201,577
3.600255,7.499206,26.997518,0.480122,1202,578
3.600009,7.498802,26.997288,0.480125,1203,579
3.598221,7.498604,26.984074,0.47991,1208,580
3.598132,7.498335,26.985064,0.479808,1210,581
3.59536,7.498944,26.962744,0.479574,1212,582
3.596477,7.499181,26.963045,0.479466,1214,583
3.595449,7.498912,26.962803,0.479306,1216,584
3.597059,7.499197,26.977015,0.479747,1218,585
3.59603,7.499395,26.958542,0.479411,1220,586
3.594823,7.499806,26.966782,0.47944,1222,587
3.593705,7.49934,26.962475,0.479428,1224,588
3.593973,7.499379,26.95692,0.479267,1226,589
3.594242,7.499418,26.951365,0.479105,1228,590
3.593571,7.498999,26.936111,0.479086,1230,591
3.591872,7.499458,26.933815,0.478967,1233,592
3.591917,7.498928,26.923826,0.478885,1235,593
3.59062,7.498596,26.916161,0.478919,1237,594
3.590486,7.499071,26.938896,0.478935,1239,595
3.592319,7.499766,26.942186,0.478937,1241,596
3.592319,7.499268,26.946756,0.478923,1243,597
3.589994,7.499094,26.927723,0.478724,1245,598
3.589324,7.499371,26.927248,0.47884,1247,599
3.590128,7.499228,26.91413,0.478692,1249,600
3.590933,7.499086,26.901012,0.478545,1251,601
3.58758,7.499031,26.903742,0.478572,1253,602
3.587267,7.499031,26.900816,0.478465,1255,603
3.587267,7.498778,26.900536,0.478253,1258,604
3.587356,7.498991,26.899708,0.478436,1260,605
3.587401,7.499181,26.89724,0.478227,1262,606
3.587938,7.499221,26.900356,0.478498,1264,607
3.588608,7.498651,26.895868,0.478403,1266,608
3.585613,7.499166,26.891727,0.478334,1268,609
3.585836,7.499933,26.890423,0.478103,1270,610
3.584606,7.499502,26.875852,0.477938,1272,611
3.583377,7.499071,26.861282,0.477773,1274,612
3.582796,7.498897,26.872314,0.477785,1276,613
3.583243,7.499228,26.866117,0.477721,1278,614
3.581186,7.498691,26.862127,0.477666,1280,615
3.581634,7.498802,26.857561,0.477642,1283,616
3.584093,7.499268,26.868477,0.477748,1285,617
3.581902,7.499798,26.878063,0.477751,1287,618
3.581231,7.499221,26.849289,0.477559,1289,619
3.581723,7.498888,26.857504,0.477435,1291,620
3.581254,7.498987,26.851618,0.47742,1293,621
3.580784,7.499086,26.845732,0.477405,1295,622
3.579174,7.498841,26.827351,0.477154,1297,623
3.578146,7.498897,26.830549,0.477141,1299,624
3.578191,7.498762,26.827833,0.477053,1301,625
3.57761,7.498865,26.81823,0.476956,1303,626
3.577654,7.499134,26.824694,0.476969,1305,627
3.578235,7.499592,26.838417,0.477039,1308,628
3.578861,7.499442,26.838842,0.477067,1310,629
3.578951,7.49926,26.827442,0.477085,1312,630
3.576447,7.499695,26.815556,0.477053,1314,631
3.576939,7.499426,26.819859,0.476874,1316,632
3.577431,7.499157,26.824162,0.476695,1318,633
3.574435,7.49892,26.802828,0.476681,1320,634
3.57372,7.498643,26.80875,0.476413,1322,635
3.573049,7.498754,26.797756,0.476499,1324,636
3.573272,7.499426,26.790337,0.47645,1326,637
3.572334,7.49896,26.793884,0.476554,1328,638
3.573675,7.499521,26.798347,0.47648,1330,639
3.573049,7.498897,26.79134,0.476369,1333,640
3.572021,7.500012,26.799046,0.476432,1335,641
3.572468,7.498738,26.791565,0.476229,1337,642
3.572178,7.49852,26.778353,0.476114,1339,643
3.571887,7.498303,26.765141,0.475999,1341,644
3.570366,7.498533,26.76671,0.475953,1343,645
3.56983,7.498714,26.757559,0.475895,1345,646
3.568623,7.498825,26.754034,0.475745,1347,647
3.568041,7.498802,26.757923,0.475784,1349,648
3.567863,7.49945,26.750254,0.47599,1351,649
3.567147,7.499695,26.75263,0.475824,1353,650
3.569606,7.499442,26.755562,0.475897,1355,651
3.5667,7.499316,26.761442,0.475788,1358,652
3.56746,7.499577,26.76193,0.475781,1360,653
3.567125,7.499146,26.750464,0.475686,1362,654
3.56679,7.498714,26.738998,0.475591,1364,655
3.564778,7.498983,26.726662,0.475423,1366,656
3.564018,7.49873,26.742071,0.475288,1368,657
3.564018,7.498351,26.731396,0.475374,1370,658
3.563973,7.498343,26.717213,0.47511,1372,659
3.564286,7.498983,26.729586,0.47532,1374,660
3.562453,7.498952,26.729738,0.475305,1376,661
3.562989,7.499529,26.72298,0.475098,1378,662
3.563257,7.49911,26.722765,0.475127,1380,663
3.562319,7.499031,26.718241,0.475164,1383,664
3.561693,7.498928,26.71016,0.474937,1385,665
3.561067,7.498825,26.702078,0.47471,1387,666
3.56205,7.498675,26.691153,0.47464,1389,667
3.558339,7.499071,26.694931,0.474802,1391,668
3.559591,7.498501,26.69574,0.474481,1393,669
3.558429,7.498699,26.685349,0.474515,1395,670
3.560038,7.499173,26.695168,0.474703,1397,671
3.559904,7.499039,26.691679,0.47481,1399,672
3.559412,7.499371,26.687592,0.47461,1401,673
3.559502,7.499071,26.690868,0.474421,1403,674
3.559703,7.499106,26.68512,0.47444,1404,675
3.559904,7.499142,26.679373,0.47446,1405,676
3.555701,7.498865,26.66404,0.474317,1410,677
3.555478,7.499521,26.659981,0.474051,1412,678
3.554673,7.498509,26.653492,0.474077,1414,679
3.553689,7.499007,26.647274,0.473865,1416,680
3.553197,7.498817,26.6422,0.47385,1418,681
3.555746,7.499189,26.663334,0.474142,1420,682
3.554718,7.499063,26.658661,0.474086,1422,683
3.554941,7.499015,26.660822,0.474006,1424,684
3.554673,7.498667,26.654482,0.474043,1426,685
3.554516,7.499296,26.653944,0.473906,1428,686
3.55436,7.499925,26.653406,0.47377,1430,687
3.550068,7.498683,26.625443,0.47348,1433,688
3.551096,7.49877,26.633331,0.473599,1435,689
3.550873,7.498271,26.622473,0.473672,1437,690
3.550068,7.499023,26.621904,0.473626,1439,691
3.549084,7.499149,26.629034,0.473616,1441,692
3.551409,7.499047,26.632511,0.473537,1443,693
3.549844,7.499015,26.639307,0.473392,1445,694
3.550783,7.499331,26.620007,0.473287,1447,695
3.549621,7.498991,26.628429,0.473298,1449,696
3.549196,7.499122,26.625208,0.473326,1450,697
3.548771,7.499252,26.621986,0.473353,1451,698
3.547743,7.498699,26.594269,0.472891,1455,699
3.54658,7.499474,26.602905,0.472928,1458,700
3.546893,7.498952,26.590977,0.472768,1460,701
3.545641,7.498675,26.594599,0.472942,1462,702
3.544613,7.498533,26.604576,0.472941,1464,703
3.546759,7.498825,26.598347,0.472887,1466,704
3.546849,7.499418,26.592398,0.472789,1468,705
3.546178,7.498888,26.585911,0.472791,1470,706
3.54506,7.499379,26.583956,0.472744,1472,707
3.544926,7.49928,26.582308,0.472671,1473,708
3.544792,7.499181,26.58066,0.472598,1474,709
3.543451,7.498604,26.571829,0.472443,1478,710
3.542333,7.498802,26.574903,0.472385,1480,711
3.542199,7.498802,26.570513,0.472487,1483,712
3.541796,7.498303,26.558691,0.472453,1485,713
3.542154,7.498699,26.570183,0.472382,1487,714
3.541752,7.499268,26.563082,0.472336,1489,715
3.542333,7.499387,26.56974,0.472397,1491,716
3.542199,7.499268,26.552692,0.472171,1493,717
3.54117,7.499403,26.561749,0.472244,1495,718
3.542087,7.499248,26.560758,0.472148,1497,719
3.543004,7.499094,26.559767,0.472051,1499,720
3.538354,7.498904,26.530842,0.471783,1501,721
3.538354,7.498762,26.53196,0.47185,1503,722
3.539516,7.499458,26.53931,0.471882,1505,723
3.537281,7.498635,26.522684,0.471896,1508,724
3.537728,7.498912,26.537601,0.471948,1510,725
3.53898,7.499205,26.545511,0.471957,1512,726
3.537236,7.499545,26.527294,0.471838,1514,727
3.537549,7.49896,26.534111,0.471916,1516,728
3.537281,7.499213,26.522013,0.47147,1518,729
3.537236,7.499074,26.51887,0.47141,1520,730
3.537191,7.498936,26.515726,0.471349,1522,731
3.535045,7.498643,26.515362,0.471278,1524,732
3.533078,7.498833,26.509073,0.471199,1526,733
3.534508,7.498525,26.505583,0.471302,1528,734
3.532809,7.499047,26.506784,0.471199,1530,735
3.533033,7.498778,26.517963,0.471193,1533,736
3.533659,7.4993,26.507177,0.471365,1535,737
3.533033,7.498936,26.49111,0.471118,1537,738
3.533212,7.499308,26.506229,0.471156,1539,739
3.531602,7.498968,26.501308,0.471222,1541,740
3.531647,7.498928,26.482421,0.471003,1543,741
3.531692,7.498888,26.463533,0.470784,1545,742
3.529635,7.499166,26.476915,0.470661,1547,743
3.528115,7.498611,26.477448,0.470777,1549,744
3.529009,7.49888,26.467278,0.470684,1551,745
3.529233,7.498999,26.46694,0.470655,1553,746
3.528383,7.499822,26.464483,0.470714,1555,747
3.530976,7.499054,26.464231,0.470619,1558,748
3.530529,7.498849,26.474792,0.47068,1560,749
3.529099,7.499418,26.46166,0.470523,1562,750
3.529389,7.499228,26.46289,0.470567,1563,751
3.52968,7.499039,26.464119,0.470611,1564,752
3.526505,7.49896,26.454817,0.470225,1568,753
3.526416,7.499094,26.439558,0.47015,1570,754
3.525924,7.498762,26.437693,0.4702,1572,755
3.524225,7.499149,26.437431,0.470064,1574,756
3.524493,7.499173,26.446093,0.470168,1576,757
3.524985,7.499323,26.448442,0.470055,1578,758
3.525522,7.499173,26.441936,0.470111,1580,759
3.52655,7.499418,26.432713,0.469974,1583,760
3.523733,7.499466,26.443079,0.470162,1585,761
3.523688,7.49924,26.42852,0.46996,1587,762
3.523644,7.499015,26.413961,0.469757,1589,763
3.522258,7.498762,26.410805,0.469647,1591,764
3.519396,7.498952,26.392092,0.46956,1593,765
3.521095,7.49873,26.410028,0.469694,1595,766
3.521677,7.498802,26.403271,0.469517,1597,767
3.521498,7.498802,26.41531,0.469904,1599,768
3.52114,7.49926,26.405975,0.469495,1601,769
3.52114,7.499252,26.408293,0.469627,1603,770
3.520469,7.499237,26.404213,0.469425,1605,771
3.519441,7.499434,26.403679,0.469285,1608,772
3.51877,7.499189,26.390339,0.469168,1610,773
3.5181,7.498944,26.376999,0.46905,1612,774
3.517027,7.498564,26.37871,0.469096,1614,775
3.518949,7.499252,26.378487,0.469213,1616,776
3.518144,7.499237,26.369457,0.469,1618,777
3.515104,7.498849,26.364408,0.468818,1620,778
3.515775,7.498351,26.37566,0.469043,1622,779
3.518726,7.499806,26.379044,0.469068,1624,780
3.517071,7.499213,26.36767,0.468912,1626,781
3.515819,7.499687,26.375423,0.468946,1628,782
3.514791,7.498572,26.370798,0.468933,1630,783
3.514165,7.498702,26.359665,0.468692,1632,784
3.513539,7.498833,26.348532,0.46845,1635,785
3.512824,7.499189,26.346819,0.468597,1637,786
3.513718,7.498849,26.344206,0.468506,1639,787
3.513494,7.498572,26.344406,0.468582,1641,788
3.512556,7.498525,26.34359,0.468404,1643,789
3.513316,7.4993,26.351364,0.468446,1645,790
3.513852,7.499671,26.332611,0.46837,1647,791
3.51193,7.499561,26.339878,0.468535,1649,792
3.512868,7.49888,26.329559,0.468242,1651,793
3.512556,7.498983,26.329378,0.468234,1653,794
3.512243,7.499086,26.329197,0.468227,1655,795
3.5088,7.498825,26.318602,0.468094,1658,796
3.509068,7.499624,26.310925,0.46801,1660,797
3.508353,7.498857,26.312616,0.467899,1662,798
3.508308,7.498604,26.295849,0.467709,1664,799
3.508889,7.498983,26.319305,0.467892,1666,800
3.509515,7.499292,26.319677,0.467849,1668,801
3.507414,7.499664,26.308947,0.467884,1670,802
3.509649,7.499213,26.313934,0.467935,1672,803
3.507593,7.499323,26.307535,0.467878,1674,804
3.506811,7.499173,26.300552,0.467692,1676,805
3.506028,7.499023,26.293568,0.467506,1678,806
3.505536,7.499039,26.293192,0.467363,1680,807
3.504731,7.498351,26.286953,0.467456,1683,808
3.505178,7.499118,26.275833,0.467363,1685,809
3.503882,7.498968,26.292667,0.467464,1687,810
3.504061,7.500035,26.287081,0.467353,1689,811
3.504821,7.499917,26.28331,0.46725,1691,812
3.504642,7.49892,26.288443,0.467411,1693,813
3.502876,7.498916,26.278663,0.467252,1695,814
3.50111,7.498912,26.268883,0.467094,1697,815
3.502362,7.498738,26.262962,0.466862,1699,816
3.500752,7.498873,26.25679,0.466987,1701,817
3.502093,7.49896,26.254253,0.467004,1703,818
3.500081,7.499221,26.244549,0.466779,1705,819
3.50254,7.499363,26.262495,0.467125,1708,820
3.500663,7.499387,26.255154,0.466973,1710,821
3.500439,7.498991,26.255882,0.466752,1712,822
3.501736,7.499458,26.242336,0.466595,1714,823
3.500282,7.499015,26.245194,0.466563,1716,824
3.498829,7.498572,26.248051,0.466531,1718,825
3.498785,7.499142,26.226475,0.466398,1720,826
3.498069,7.499252,26.231083,0.466459,1722,827
3.497175,7.498564,26.222208,0.466144,1724,828
3.496013,7.498825,26.222416,0.46625,1726,829
3.496147,7.498936,26.216564,0.466214,1728,830
3.496773,7.500107,26.225964,0.466217,1730,831
3.498159,7.499078,26.217911,0.466355,1733,832
3.496594,7.499149,26.221376,0.466082,1735,833
3.495342,7.499585,26.222593,0.466219,1737,834
3.495051,7.499403,26.20597,0.465967,1739,835
3.494761,7.499221,26.189348,0.465715,1741,836
3.493375,7.498628,26.194002,0.46572,1743,837
3.493509,7.498762,26.19322,0.465791,1745,838
3.493419,7.499387,26.186934,0.465661,1747,839
3.492167,7.498833,26.173786,0.465673,1749,840
3.492346,7.499355,26.185572,0.46577,1751,841
3.492436,7.499774,26.181856,0.465661,1753,842
3.492525,7.498469,26.197504,0.465875,1755,843
3.492346,7.499585,26.19487,0.465721,1758,844
3.491989,7.500004,26.18857,0.465659,1760,845
3.491966,7.499913,26.184041,0.465506,1762,846
3.491944,7.499822,26.179512,0.465354,1764,847
3.490111,7.498968,26.170204,0.465297,1766,848
3.488278,7.49911,26.172594,0.465304,1768,849
3.488993,7.498897,26.162127,0.465263,1770,850
3.487965,7.49945,26.166613,0.465132,1772,851
3.488501,7.498628,26.156485,0.464892,1774,852
3.489306,7.499244,26.16287,0.465272,1776,853
3.489217,7.499909,26.163857,0.465165,1778,854
3.486936,7.499719,26.159512,0.465206,1780,855
3.489038,7.499545,26.149475,0.465099,1783,856
3.487495,7.499462,26.144466,0.464974,1785,857
3.485953,7.499379,26.139458,0.464849,1787,858
3.486802,7.498928,26.135002,0.464703,1789,859
3.484746,7.498849,26.133812,0.464644,1791,860
3.482957,7.499149,26.126043,0.464474,1793,861
3.485684,7.499063,26.119799,0.464654,1795,862
3.482555,7.498841,26.132206,0.464726,1797,863
3.483717,7.499213,26.125154,0.464609,1799,864
3.484477,7.499569,26.134336,0.464628,1801,865
3.484477,7.499039,26.126698,0.464833,1803,866
3.483002,7.498556,26.114218,0.464507,1805,867
3.482555,7.4989,26.117688,0.464414,1808,868
3.482108,7.499244,26.121159,0.464322,1810,869
3.481661,7.499205,26.096649,0.46417,1812,870
3.479827,7.499221,26.094707,0.464159,1814,871
3.479961,7.499157,26.090139,0.464054,1816,872
3.478978,7.499094,26.095695,0.464052,1818,873
3.480498,7.499284,26.104565,0.464316,1820,874
3.480274,7.499434,26.109617,0.464168,1822,875
3.480185,7.500202,26.094627,0.463895,1824,876
3.479291,7.499031,26.099695,0.46388,1826,877
3.479626,7.4993,26.095827,0.463865,1827,878
3.479961,7.499569,26.091959,0.46385,1828,879
3.477726,7.498975,26.075993,0.463591,1832,880
3.475669,7.498754,26.06967,0.463586,1835,881
3.476742,7.497876,26.068121,0.46365,1837,882
3.476072,7.498746,26.062613,0.463537,1839,883
3.475982,7.498794,26.080961,0.463597,1841,884
3.476608,7.499956,26.074245,0.463778,1843,885
3.476474,7.498691,26.080675,0.463558,1845,886
3.476653,7.499102,26.067652,0.463462,1847,887
3.476385,7.498904,26.067692,0.463639,1849,888
3.475334,7.499414,26.068896,0.463476,1851,889
3.474283,7.499925,26.070099,0.463312,1853,890
3.471601,7.499166,26.046804,0.463101,1855,891
3.472584,7.499197,26.030918,0.46292,1857,892
3.47084,7.499411,26.040499,0.463147,1860,893
3.471153,7.497955,26.0352,0.463032,1862,894
3.474999,7.499956,26.040236,0.463076,1864,895
3.473836,7.499901,26.054647,0.463093,1866,896
3.472405,7.499426,26.041924,0.462898,1868,897
3.470036,7.498857,26.034899,0.462912,1870,898
3.47017,7.499102,26.034,0.462816,1872,899
3.46979,7.498995,26.026444,0.462766,1874,900
3.46941,7.498888,26.018888,0.462715,1876,901
3.468068,7.498042,25.998615,0.462353,1878,902
3.468247,7.498983,26.005503,0.462268,1880,903
3.466235,7.49926,25.999933,0.462296,1882,904
3.467443,7.497931,26.012373,0.462489,1885,905
3.469365,7.498952,26.000113,0.462556,1887,906
3.466951,7.499237,26.015461,0.462498,1889,907
3.467264,7.499616,26.001842,0.462472,1891,908
3.466638,7.499395,26.002056,0.462342,1893,909
3.468694,7.498699,26.000004,0.462514,1895,910
3.467464,7.499142,25.992422,0.462324,1897,911
3.466235,7.499585,25.98484,0.462135,1899,912
3.465207,7.498635,25.971886,0.461788,1901,913
3.464134,7.499624,25.969765,0.461744,1903,914
3.463642,7.499126,25.972076,0.461735,1905,915
3.464447,7.499403,25.963984,0.46172,1907,916
3.463016,7.499466,25.971359,0.461828,1910,917
3.464179,7.499023,25.957119,0.461569,1912,918
3.462614,7.499766,25.96847,0.46172,1914,919
3.461764,7.499355,25.960766,0.461768,1916,920
3.462122,7.499782,25.963501,0.461755,1917,921
3.46248,7.500209,25.966236,0.461742,1918,922
3.458992,7.498912,25.951284,0.461185,1922,923
3.45859,7.499102,25.948511,0.461173,1924,924
3.4585,7.498746,25.936415,0.461295,1926,925
3.45774,7.49945,25.932327,0.461002,1928,926
3.458322,7.49843,25.938393,0.46135,1930,927
3.458679,7.500178,25.940229,0.461309,1932,928
3.459707,7.499292,25.929781,0.461101,1935,929
3.458813,7.499347,25.93475,0.460946,1937,930
3.45774,7.500043,25.927525,0.461003,1939,931
3.456868,7.499588,25.919878,0.460846,1941,932
3.455997,7.499134,25.912231,0.460688,1943,933
3.455192,7.499331,25.907444,0.460613,1945,934
3.453985,7.499157,25.903612,0.460765,1947,935
3.453448,7.498501,25.883953,0.460432,1949,936
3.453895,7.498873,25.894939,0.460373,1951,937
3.454208,7.498643,25.898426,0.460583,1953,938
3.455773,7.499221,25.916561,0.460551,1955,939
3.452465,7.499695,25.901403,0.460588,1957,940
3.455281,7.498968,25.90523,0.460659,1960,941
3.453985,7.499458,25.899176,0.460649,1962,942
3.452688,7.498916,25.887751,0.460426,1964,943
3.451391,7.498374,25.876326,0.460202,1966,944
3.451391,7.498706,25.876968,0.460111,1968,945
3.450363,7.498849,25.865622,0.459902,1970,946
3.447054,7.498983,25.869009,0.45991,1972,947
3.448083,7.49862,25.858065,0.459876,1974,948
3.448128,7.49877,25.870684,0.460233,1976,949
3.449603,7.499244,25.865997,0.460067,1978,950
3.449335,7.499426,25.870916,0.460065,1980,951
3.449469,7.499497,25.858738,0.459718,1982,952
3.448776,7.499141,25.858814,0.459739,1984,953
3.448083,7.498785,25.858889,0.459761,1985,954
3.446786,7.498841,25.839087,0.459686,1989,955
3.446026,7.498525,25.82625,0.459303,1991,956
3.445982,7.498975,25.840679,0.459545,1993,957
3.445266,7.498762,25.836941,0.459425,1995,958
3.444685,7.498643,25.820395,0.459172,1997,959
3.442718,7.499276,25.843353,0.459516,1999,960
3.445668,7.499585,25.832706,0.459277,2001,961
3.444238,7.499545,25.839596,0.459332,2003,962
3.444417,7.499561,25.829901,0.459275,2005,963
3.444595,7.499719,25.824804,0.459359,2007,964
3.442315,7.49945,25.814718,0.459128,2010,965
3.440035,7.499181,25.804632,0.458896,2012,966
3.440348,7.499086,25.805546,0.458978,2014,967
3.440348,7.498611,25.79295,0.458808,2016,968
3.440303,7.499166,25.79566,0.458844,2018,969
3.439588,7.498588,25.800842,0.458771,2020,970
3.438649,7.499316,25.800564,0.458873,2022,971
3.44008,7.499244,25.802629,0.45872,2024,972
3.438828,7.49964,25.788673,0.458651,2026,973
3.439632,7.498975,25.797085,0.458473,2028,974
3.439028,7.49926,25.792163,0.458512,2029,975
3.438425,7.499545,25.787241,0.45855,2030,976
3.436592,7.499268,25.774012,0.458205,2035,977
3.434983,7.499086,25.75914,0.458216,2037,978
3.436458,7.499118,25.758207,0.458194,2039,979
3.434088,7.499252,25.756964,0.457978,2041,980
3.434938,7.498857,25.754183,0.457996,2043,981
3.434983,7.499403,25.76609,0.458198,2045,982
3.43619,7.499371,25.762756,0.457933,2047,983
3.434625,7.499086,25.754292,0.457963,2049,984
3.434938,7.49998,25.757318,0.458122,2051,985
3.435005,7.499355,25.757753,0.45805,2053,986
3.435072,7.49873,25.758188,0.457979,2055,987
3.431763,7.498723,25.72797,0.4577,2057,988
3.429662,7.498572,25.73155,0.457688,2060,989
3.429975,7.499078,25.727163,0.457581,2062,990
3.430333,7.499078,25.715656,0.457328,2064,991
3.430064,7.498944,25.710146,0.457445,2066,992
3.429975,7.499426,25.725864,0.457413,2068,993
3.431674,7.499925,25.72608,0.45744,2070,994
3.431316,7.499292,25.72341,0.457436,2072,995
3.429751,7.499173,25.718197,0.45724,2074,996
3.429662,7.499205,25.711788,0.45714,2076,997
3.429573,7.499237,25.705378,0.457039,2078,998
3.426979,7.498928,25.693991,0.45691,2080,999
3.427114,7.498667,25.693239,0.456805,2082,1000
3.425996,7.498667,25.696558,0.45696,2085,1001
3.425549,7.498785,25.69861,0.456698,2087,1002
3.426398,7.499126,25.674828,0.456665,2089,1003
3.4268,7.498762,25.691116,0.45682,2091,1004
3.425549,7.499529,25.684746,0.456793,2093,1005
3.424297,7.49949,25.689238,0.456765,2095,1006
3.424654,7.499221,25.688002,0.456575,2097,1007
3.424878,7.499,25.675441,0.456498,2099,1008
3.425102,7.498778,25.66288,0.45642,2101,1009
3.423358,7.499189,25.654118,0.456348,2103,1010
3.422285,7.498999,25.658211,0.456179,2105,1011
3.420452,7.499118,25.664492,0.456225,2107,1012
3.419826,7.499118,25.652285,0.456058,2110,1013
3.421614,7.499102,25.658133,0.456053,2112,1014
3.420586,7.498912,25.654232,0.456145,2114,1015
3.422017,7.499411,25.649754,0.455979,2116,1016
3.421301,7.499561,25.649717,0.45605,2118,1017
3.419558,7.498968,25.64097,0.455946,2120,1018
3.417993,7.498928,25.630746,0.455742,2122,1019
3.416428,7.498888,25.620523,0.455538,2124,1020
3.416964,7.498888,25.604816,0.455587,2126,1021
3.415668,7.498675,25.614677,0.455651,2128,1022
3.41768,7.498794,25.62184,0.455425,2130,1023
3.415668,7.498667,25.607136,0.455438,2132,1024
3.417322,7.49968,25.618538,0.45554,2135,1025
3.415131,7.499244,25.617199,0.455499,2137,1026
3.416025,7.499988,25.618082,0.455438,2139,1027
3.414282,7.499157,25.61272,0.455464,2141,1028
3.414594,7.499379,25.605721,0.455232,2143,1029
3.414907,7.4996,25.598722,0.455001,2145,1030
3.412001,7.499537,25.592754,0.454847,2147,1031
3.41218,7.499474,25.59831,0.455007,2149,1032
3.4099,7.49926,25.583742,0.454954,2151,1033
3.410079,7.49945,25.570824,0.454701,2153,1034
3.409364,7.499387,25.581556,0.455019,2155,1035
3.411152,7.498944,25.585989,0.454911,2157,1036
3.411196,7.499418,25.578226,0.454949,2160,1037
3.411554,7.499197,25.589031,0.454802,2162,1038
3.409095,7.499276,25.570879,0.454677,2164,1039
3.408916,7.499228,25.56778,0.454539,2166,1040
3.408737,7.499181,25.56468,0.454401,2168,1041
3.408067,7.498359,25.548365,0.454283,2170,1042
3.407396,7.499569,25.54376,0.454288,2172,1043
3.406502,7.499292,25.544895,0.454282,2174,1044
3.404803,7.49858,25.531645,0.454173,2176,1045
3.4061,7.499592,25.548443,0.454209,2178,1046
3.405518,7.499917,25.548147,0.45428,2180,1047
3.406547,7.498699,25.54361,0.454217,2182,1048
3.405876,7.498849,25.540283,0.454053,2185,1049
3.405787,7.498983,25.534626,0.454067,2187,1050
3.404714,7.498999,25.52834,0.453972,2189,1051
3.403641,7.499015,25.522053,0.453877,2191,1052
3.402165,7.499173,25.506483,0.453938,2193,1053
3.402031,7.499228,25.510649,0.453686,2195,1054
3.402076,7.499426,25.495354,0.453201,2197,1055
3.402433,7.499134,25.504879,0.453514,2199,1056
3.403283,7.499719,25.514521,0.453633,2201,1057
3.402254,7.499047,25.507917,0.453551,2203,1058
3.401628,7.499553,25.505575,0.453514,2205,1059
3.400421,7.499751,25.49803,0.453315,2207,1060
3.400176,7.499489,25.500639,0.453313,2208,1061
3.39993,7.499228,25.503248,0.453311,2210,1062
3.397918,7.498596,25.472422,0.453047,2214,1063
3.395861,7.49892,25.47245,0.45296,2216,1064
3.396084,7.498762,25.477203,0.452895,2218,1065
3.396442,7.499569,25.464352,0.452869,2220,1066
3.394698,7.499031,25.459949,0.452838,2222,1067
3.397157,7.499403,25.477354,0.453139,2224,1068
3.396755,7.499624,25.46847,0.452866,2226,1069
3.394922,7.499015,25.468416,0.452774,2228,1070
3.396129,7.499015,25.463493,0.452467,2230,1071
3.395346,7.499082,25.456391,0.452435,2232,1072
3.394564,7.499149,25.449289,0.452403,2235,1073
3.391524,7.498406,25.442383,0.452293,2237,1074
3.391882,7.49892,25.445469,0.452327,2239,1075
3.391837,7.498129,25.431587,0.452093,2241,1076
3.390853,7.499228,25.423313,0.452319,2243,1077
3.38987,7.498351,25.417761,0.452397,2245,1078
3.391703,7.499173,25.432472,0.452346,2247,1079
3.391479,7.498762,25.438065,0.45238,2249,1080
3.390182,7.499379,25.427858,0.452225,2251,1081
3.388707,7.498888,25.41367,0.452007,2253,1082
3.38949,7.498766,25.412563,0.452016,2255,1083
3.390272,7.498643,25.411457,0.452024,2257,1084
3.386516,7.498691,25.406548,0.451837,2260,1085
3.386472,7.499054,25.390587,0.451632,2262,1086
3.387366,7.499363,25.398352,0.451486,2264,1087
3.385443,7.498904,25.383846,0.451583,2266,1088
3.386069,7.499268,25.404282,0.451781,2268,1089
3.386963,7.498809,25.395523,0.451624,2270,1090
3.386382,7.49873,25.380676,0.451578,2272,1091
3.386203,7.499023,25.391417,0.451398,2274,1092
3.385175,7.499094,25.381092,0.451355,2276,1093
3.383878,7.498904,25.369166,0.451218,2278,1094
3.382582,7.498714,25.357241,0.451082,2280,1095
3.381464,7.49949,25.342068,0.450924,2282,1096
3.382224,7.498659,25.353638,0.450906,2285,1097
3.382761,7.498778,25.356754,0.450962,2287,1098
3.380436,7.498635,25.352774,0.450782,2289,1099
3.382313,7.4993,25.363787,0.451025,2291,1100
3.380525,7.499268,25.356524,0.450945,2293,1101
3.38124,7.498817,25.34873,0.450748,2295,1102
3.380301,7.499181,25.344852,0.450677,2297,1103
3.379631,7.499624,25.33799,0.450543,2299,1104
3.379452,7.499359,25.338078,0.450538,2301,1105
3.379273,7.499094,25.338165,0.450532,2303,1106
3.376099,7.498873,25.325563,0.450498,2305,1107
3.37668,7.498635,25.321259,0.450299,2307,1108
3.376322,7.499173,25.309629,0.450165,2310,1109
3.376143,7.498675,25.329214,0.450194,2312,1110
3.377261,7.499071,25.322376,0.450382,2314,1111
3.377261,7.499506,25.326731,0.450401,2316,1112
3.377351,7.499466,25.310419,0.450108,2318,1113
3.376456,7.499292,25.313171,0.45015,2320,1114
3.376099,7.499118,25.311662,0.449998,2322,1115
3.375741,7.498944,25.310154,0.449845,2324,1116
3.372567,7.499403,25.301504,0.44971,2326,1117
3.372746,7.499656,25.287554,0.449716,2328,1118
3.371807,7.499371,25.278475,0.44971,2330,1119
3.370867,7.498493,25.289829,0.449506,2332,1120
3.370957,7.498991,25.277372,0.449663,2335,1121
3.373506,7.499094,25.2927,0.449773,2337,1122
3.372075,7.499759,25.292704,0.449696,2339,1123
