Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
3.852848,2.998516,11.549426,1.285719,905,1087
3.853295,2.998888,11.557635,1.284952,906,1088
3.852982,2.998065,11.556355,1.28488,906,1089
3.852937,2.998279,11.548762,1.285093,907,1090
3.85182,2.998738,11.552668,1.285064,908,1091
3.853429,2.999584,11.558806,1.285113,909,1092
3.854279,2.999275,11.548147,1.284836,910,1093
3.853295,2.998777,11.551952,1.285032,910,1094
3.852312,2.998279,11.555758,1.285229,911,1095
3.852714,2.997227,11.548262,1.284998,912,1096
3.852401,2.998556,11.554552,1.284635,913,1097
3.850568,2.997432,11.540257,1.284393,914,1098
3.850747,2.998342,11.542772,1.284149,915,1099
3.849182,2.997867,11.539465,1.284067,916,1100
3.84793,2.999196,11.540255,1.283787,916,1101
3.848332,2.99744,11.534087,1.28399,917,1102
3.848153,2.999078,11.545813,1.283767,918,1103
3.8503,2.998279,11.547457,1.283734,919,1104
3.850232,2.998662,11.54796,1.284152,920,1105
3.850165,2.999046,11.548463,1.284571,921,1106
3.850657,2.998579,11.545695,1.284633,921,1107
3.849763,2.998366,11.543576,1.283627,922,1108
3.84869,2.998144,11.536761,1.283627,923,1109
3.846678,2.998034,11.531021,1.283329,924,1110
3.847751,2.997788,11.530709,1.282187,925,1111
3.846276,2.998168,11.529194,1.283368,926,1112
3.845247,2.997369,11.533719,1.282776,926,1113
3.845292,2.998271,11.536926,1.28329,927,1114
3.846902,2.999702,11.541088,1.283252,928,1115
3.847394,2.999244,11.54075,1.283218,928,1116
3.847885,2.998785,11.540413,1.283183,929,1117
3.847259,2.999046,11.538303,1.282501,931,1118
3.846902,2.999441,11.536681,1.282907,931,1119
3.846499,2.997606,11.529084,1.28233,932,1120
3.8448,2.998302,11.525889,1.282177,933,1121
3.844442,2.997978,11.524587,1.282251,934,1122
3.843727,2.998413,11.525316,1.282417,935,1123
3.844532,2.997923,11.528727,1.282271,936,1124
3.843191,2.998073,11.522822,1.282889,936,1125
3.845113,2.998587,11.527984,1.282865,937,1126
3.844398,2.9982,11.530792,1.282829,938,1127
3.844196,2.99822,11.52716,1.282556,939,1128
3.843995,2.998239,11.523528,1.282282,940,1129
3.844174,2.999236,11.529346,1.282176,941,1130
3.84565,2.998896,11.522749,1.281735,941,1131
3.84091,2.997432,11.520484,1.281531,942,1132
3.84176,2.997393,11.517085,1.281032,943,1133
3.840866,2.998571,11.516955,1.281632,944,1134
3.840866,2.998097,11.515492,1.281226,945,1135
3.841402,2.998587,11.522987,1.281071,946,1136
3.842922,2.997788,11.522065,1.281765,946,1137
3.842743,2.998413,11.5213,1.281093,947,1138
3.842408,2.998619,11.521508,1.281354,948,1139
3.842073,2.998825,11.521715,1.281616,949,1140
3.841581,2.997844,11.514338,1.281601,950,1141
3.841805,2.998271,11.522165,1.280692,951,1142
3.840776,2.997527,11.510588,1.280788,951,1143
3.838809,2.998477,11.510047,1.280798,952,1144
3.838898,2.997772,11.504037,1.281011,953,1145
3.83778,2.997409,11.509804,1.280065,954,1146
3.837736,2.998247,11.508619,1.281041,955,1147
3.839569,2.998927,11.514354,1.280958,956,1148
3.83863,2.998049,11.509642,1.280445,956,1149
3.839412,2.998286,11.509078,1.280731,957,1150
3.840195,2.998524,11.508513,1.281017,958,1151
3.838988,2.998643,11.509626,1.280614,959,1152
3.84024,2.998326,11.508866,1.280609,960,1153
3.837468,2.998666,11.506075,1.278933,961,1154
3.836573,2.997511,11.503888,1.279162,961,1155
3.835858,2.99767,11.501707,1.279598,962,1156
3.836484,2.998105,11.499654,1.279783,963,1157
3.836171,2.997947,11.500541,1.279871,964,1158
3.83787,2.997567,11.501611,1.279409,965,1159
3.837244,2.997717,11.501186,1.279767,966,1160
3.83673,2.997757,11.500688,1.279574,966,1161
3.836216,2.997796,11.500191,1.279381,967,1162
3.835366,2.998389,11.50712,1.279106,968,1163
3.836484,2.999346,11.501455,1.279159,969,1164
3.834383,2.997978,11.491735,1.279165,970,1165
3.833309,2.998437,11.49598,1.278468,971,1166
3.834025,2.999117,11.496144,1.278794,971,1167
3.834204,2.998785,11.499792,1.278583,972,1168
3.832549,2.997852,11.490847,1.278748,973,1169
3.834919,2.999125,11.502647,1.278544,974,1170
3.834472,2.998524,11.500184,1.279306,975,1171
3.834204,2.998469,11.497277,1.279096,976,1172
3.833935,2.998413,11.49437,1.278886,976,1173
3.834383,2.998516,11.497116,1.278598,977,1174
3.832907,2.999094,11.490207,1.279284,978,1175
3.831387,2.998635,11.487765,1.27773,979,1176
3.831029,2.998247,11.485435,1.278235,980,1177
3.830225,2.997867,11.483935,1.278447,981,1178
3.832281,2.997219,11.484646,1.277536,981,1179
3.831342,2.998943,11.49274,1.277739,982,1180
3.832997,2.998144,11.49017,1.27846,983,1181
3.833041,2.997899,11.488481,1.278472,984,1182
3.832594,2.998188,11.490416,1.278304,985,1183
3.832147,2.998477,11.49235,1.278135,986,1184
3.833578,2.997638,11.49021,1.277961,986,1185
3.833175,2.998002,11.485496,1.277885,987,1186
3.830225,2.998627,11.482455,1.277424,988,1187
3.828704,2.998041,11.481889,1.277132,989,1188
3.829509,2.997717,11.482913,1.277267,990,1189
3.828883,2.998049,11.479592,1.276904,991,1190
3.828526,2.999149,11.478342,1.276896,991,1191
3.828928,2.997662,11.483519,1.276948,992,1192
3.830001,2.997962,11.489114,1.277183,993,1193
3.829666,2.997669,11.48479,1.277252,994,1194
3.82933,2.997377,11.480466,1.27732,995,1195
3.828257,2.99907,11.477588,1.277357,996,1196
3.830046,2.99903,11.479609,1.277401,996,1197
3.828749,2.998081,11.474181,1.276793,997,1198
3.82629,2.997954,11.471037,1.276919,998,1199
3.826827,2.997685,11.466724,1.27582,999,1200
3.825798,2.997875,11.468362,1.276768,1000,1201
3.827274,2.997155,11.466892,1.276297,1001,1202
3.82781,2.998793,11.480626,1.276501,1001,1203
3.826648,2.998738,11.47618,1.275825,1002,1204
3.827452,2.998828,11.476091,1.27585,1003,1205
3.828257,2.998919,11.476003,1.275876,1004,1206
3.826379,2.998801,11.477044,1.27615,1005,1207
3.825709,2.99763,11.477067,1.276306,1006,1208
3.826871,2.998453,11.469014,1.275511,1006,1209
3.825351,2.997511,11.465265,1.27542,1007,1210
3.824412,2.999109,11.462238,1.274821,1008,1211
3.823786,2.997852,11.456468,1.27504,1009,1212
3.824591,2.997749,11.459405,1.275144,1010,1213
3.824188,2.997591,11.468655,1.275197,1011,1214
3.825575,2.998951,11.471227,1.275252,1011,1215
3.823786,2.997788,11.463421,1.275325,1012,1216
3.82392,2.998045,11.463736,1.275019,1013,1217
3.824054,2.998302,11.464051,1.274713,1014,1218
3.82468,2.998484,11.46915,1.275644,1015,1219
3.821819,2.998579,11.459849,1.27464,1016,1220
3.822132,2.996657,11.455476,1.274261,1016,1221
3.822042,2.997567,11.457638,1.274114,1017,1222
3.819807,2.99835,11.45296,1.274395,1018,1223
3.821685,2.998524,11.455573,1.273914,1019,1224
3.821372,2.998532,11.454809,1.274344,1020,1225
3.821327,2.997883,11.458477,1.274913,1021,1226
3.821238,2.99831,11.460512,1.274601,1021,1227
3.821931,2.998792,11.459283,1.274736,1022,1228
3.822624,2.999275,11.458054,1.274872,1023,1229
3.821685,2.996974,11.462341,1.27454,1024,1230
3.821104,2.998919,11.45237,1.274106,1025,1231
3.817795,2.998888,11.448565,1.274353,1026,1232
3.81927,2.997875,11.44433,1.274201,1026,1233
3.818421,2.996562,11.447746,1.273345,1027,1234
3.818465,2.997859,11.450427,1.273714,1028,1235
3.817214,2.997749,11.443976,1.27378,1029,1236
3.818465,2.997638,11.452778,1.273657,1030,1237
3.81851,2.998437,11.454423,1.273691,1031,1238
3.818332,2.998671,11.449263,1.273829,1031,1239
3.818153,2.998904,11.444103,1.273967,1031,1240
3.819047,2.998136,11.45288,1.273589,1033,1241
3.818331,2.998532,11.445069,1.274337,1034,1242
3.817661,2.997614,11.451416,1.272803,1035,1243
3.816185,2.997393,11.437996,1.273434,1036,1244
3.816454,2.998413,11.440281,1.272953,1036,1245
3.814352,2.99884,11.442953,1.272657,1037,1246
3.814844,2.998295,11.43488,1.273167,1038,1247
3.814307,2.998429,11.443148,1.272852,1039,1248
3.816498,2.998192,11.444914,1.272371,1040,1249
3.816498,2.998488,11.443982,1.272658,1040,1250
3.816498,2.998785,11.44305,1.272945,1041,1251
3.815962,2.998437,11.44225,1.272403,1042,1252
3.816141,2.998334,11.43985,1.272299,1043,1253
3.816409,2.997583,11.433135,1.272716,1044,1254
3.813771,2.997804,11.433096,1.271944,1045,1255
3.814665,2.997053,11.432986,1.271553,1046,1256
3.813547,2.997931,11.431303,1.271854,1046,1257
3.814442,2.997804,11.427771,1.271884,1047,1258
3.813637,2.997567,11.431739,1.272131,1048,1259
3.812608,2.997401,11.432827,1.271747,1049,1260
3.815425,2.998658,11.439053,1.272286,1050,1261
3.81433,2.998749,11.43873,1.271898,1050,1262
3.813234,2.99884,11.438406,1.271509,1051,1263
3.812653,2.997804,11.428401,1.27152,1052,1264
3.812519,2.99778,11.430385,1.271899,1053,1265
3.811133,2.997322,11.423841,1.271463,1054,1266
3.812832,2.998366,11.421515,1.27074,1055,1267
3.810328,2.998263,11.425781,1.271194,1056,1268
3.810015,2.998208,11.424213,1.271016,1056,1269
3.811625,2.998397,11.426373,1.271351,1057,1270
3.81234,2.998374,11.42903,1.271316,1058,1271
3.81167,2.998418,11.42911,1.271215,1058,1272
3.810999,2.998461,11.429191,1.271115,1059,1273
3.811446,2.998279,11.420966,1.27092,1061,1274
3.811535,2.9971,11.427839,1.271124,1061,1275
3.810328,2.997306,11.418221,1.270872,1062,1276
3.807243,2.997749,11.424471,1.270026,1063,1277
3.808137,2.997456,11.413468,1.27077,1064,1278
3.80845,2.999014,11.420194,1.269928,1065,1279
3.808227,2.996649,11.415193,1.270723,1066,1280
3.807154,2.998271,11.41402,1.270068,1066,1281
3.809702,2.999283,11.424647,1.270321,1067,1282
3.809032,2.998065,11.420503,1.269821,1068,1283
3.808496,2.998128,11.420288,1.27,1069,1284
3.807959,2.998192,11.420072,1.27018,1070,1285
3.809166,2.99869,11.417743,1.27173,1071,1286
3.808853,2.998643,11.427433,1.269216,1071,1287
3.805231,2.997725,11.410373,1.269532,1072,1288
3.805276,2.997614,11.402605,1.269331,1073,1289
3.806573,2.998453,11.416521,1.26964,1074,1290
3.805276,2.998168,11.406674,1.269172,1075,1291
3.805365,2.999007,11.411963,1.268957,1076,1292
3.804784,2.997092,11.412712,1.270438,1076,1293
3.806841,2.998619,11.416016,1.269381,1077,1294
3.806058,2.998662,11.412833,1.269532,1078,1295
3.805276,2.998706,11.40965,1.269684,1078,1296
3.805321,2.997962,11.416648,1.269492,1080,1297
3.806438,2.997947,11.406817,1.269563,1081,1298
3.804248,2.998389,11.417247,1.268637,1081,1299
3.804292,2.998097,11.402209,1.26911,1082,1300
3.804069,2.998271,11.398998,1.268028,1083,1301
3.801878,2.997867,11.40342,1.268509,1084,1302
3.802549,2.997179,11.401092,1.267758,1085,1303
3.802414,2.997235,11.401423,1.267859,1086,1304
3.803801,2.998374,11.402833,1.268527,1086,1305
3.804292,2.998374,11.404419,1.268091,1087,1306
3.804404,2.998275,11.403212,1.26868,1088,1307
3.804516,2.998176,11.402004,1.26927,1089,1308
3.803756,2.998927,11.404307,1.268715,1090,1309
3.801967,2.998413,11.404707,1.268654,1091,1310
3.800358,2.99782,11.391547,1.26778,1091,1311
3.800313,2.998888,11.396074,1.26738,1092,1312
3.800715,2.998105,11.396826,1.267583,1093,1313
3.801252,2.997962,11.392462,1.2679,1094,1314
3.799866,2.997053,11.393917,1.267243,1095,1315
3.800224,2.997591,11.398335,1.268681,1096,1316
3.802459,2.999165,11.403097,1.267776,1096,1317
3.801967,2.998919,11.402121,1.267826,1097,1318
3.801654,2.998788,11.401768,1.267987,1098,1319
3.801342,2.998658,11.401414,1.268149,1099,1320
3.80152,2.997171,11.392331,1.268191,1100,1321
3.800268,2.998231,11.400683,1.267202,1101,1322
3.799598,2.998571,11.391694,1.267381,1101,1323
3.798391,2.997583,11.385056,1.267937,1102,1324
3.79933,2.997915,11.392583,1.267015,1103,1325
3.796691,2.996997,11.384383,1.266805,1104,1326
3.798256,2.998658,11.388963,1.267013,1105,1327
3.799598,2.997504,11.392071,1.26795,1106,1328
3.79924,2.998049,11.396068,1.266896,1106,1329
3.799464,2.998401,11.392238,1.266798,1107,1330
3.799687,2.998753,11.388407,1.266699,1108,1331
3.798882,2.998619,11.390313,1.266519,1109,1332
3.798569,2.999378,11.401635,1.267057,1110,1333
3.796736,2.998801,11.383026,1.265548,1111,1334
3.797183,2.997986,11.381667,1.265705,1111,1335
3.795887,2.997733,11.38121,1.26667,1112,1336
3.797496,2.996444,11.379586,1.266094,1113,1337
3.795529,2.997622,11.378124,1.265985,1114,1338
3.795395,2.998453,11.383036,1.266829,1115,1339
3.796423,2.997235,11.384472,1.26608,1116,1340
3.796937,2.998405,11.384367,1.266278,1116,1341
3.797451,2.999576,11.384262,1.266475,1116,1342
3.796915,2.998065,11.384308,1.266621,1118,1343
3.797407,2.997583,11.379236,1.265846,1119,1344
3.796334,2.999085,11.378215,1.265391,1120,1345
3.793964,2.998991,11.372929,1.265891,1121,1346
3.794054,2.997211,11.370145,1.265804,1121,1347
3.79231,2.998429,11.374759,1.2655,1122,1348
3.793517,2.998848,11.373155,1.265494,1123,1349
3.793651,2.9982,11.373473,1.265245,1124,1350
3.7962,2.999007,11.382606,1.265633,1125,1351
3.795619,2.998635,11.380518,1.265372,1126,1352
3.794814,2.998662,11.378353,1.265652,1126,1353
3.794009,2.99869,11.376188,1.265932,1127,1354
3.793025,2.998429,11.378965,1.265442,1128,1355
3.793204,2.997859,11.370641,1.26515,1129,1356
3.791818,2.99816,11.360683,1.263984,1130,1357
3.790477,2.997859,11.365631,1.263935,1131,1358
3.790477,2.998492,11.372032,1.265285,1131,1359
3.790387,2.998128,11.368115,1.263788,1132,1360
3.789627,2.996673,11.362513,1.263458,1133,1361
3.792846,2.999283,11.368973,1.264598,1134,1362
3.792533,2.99975,11.375248,1.264657,1135,1363
3.791885,2.999762,11.374236,1.264464,1136,1364
3.791237,2.999774,11.373223,1.264272,1136,1365
3.791818,2.997915,11.367094,1.264796,1137,1366
3.792489,2.998635,11.372967,1.26522,1138,1367
3.789582,2.999331,11.366446,1.264043,1139,1368
3.789806,2.998888,11.360966,1.264454,1140,1369
3.788599,2.997733,11.35989,1.263424,1141,1370
3.788688,2.998587,11.356823,1.264292,1141,1371
3.789091,2.997622,11.353674,1.263992,1142,1372
3.791684,2.997828,11.368046,1.263802,1143,1373
3.789314,2.998413,11.363368,1.263531,1144,1374
3.789448,2.998659,11.3645,1.26375,1145,1375
3.789582,2.998904,11.365632,1.263969,1146,1376
3.789761,2.99903,11.360537,1.263213,1146,1377
3.789269,2.99971,11.364011,1.263278,1147,1378
3.788197,2.998152,11.356773,1.26314,1148,1379
3.787973,2.997709,11.352782,1.262794,1149,1380
3.786676,2.998002,11.35459,1.263339,1150,1381
3.786945,2.998113,11.352953,1.262529,1151,1382
3.786542,2.9982,11.353434,1.2637,1151,1383
3.789359,2.999149,11.358232,1.263718,1152,1384
3.787973,2.998413,11.358593,1.262786,1153,1385
3.788107,2.998132,11.359926,1.262832,1154,1386
3.788241,2.997852,11.361258,1.262877,1154,1387
3.787034,2.998389,11.3509,1.263659,1156,1388
3.787839,2.998034,11.350922,1.26351,1156,1389
3.786855,2.998516,11.352429,1.262713,1157,1390
3.784843,2.998239,11.356094,1.262232,1158,1391
3.784486,2.997883,11.343452,1.261617,1159,1392
3.785469,2.997504,11.352223,1.262062,1160,1393
3.785648,2.998255,11.346693,1.262087,1161,1394
3.783323,2.998437,11.348746,1.261665,1161,1395
3.78538,2.998556,11.353659,1.262488,1162,1396
3.785961,2.999268,11.349339,1.262148,1163,1397
3.785201,2.999196,11.35018,1.261938,1164,1398
3.784441,2.999125,11.35102,1.261728,1165,1399
3.786319,2.99797,11.348316,1.262592,1166,1400
3.784217,2.99884,11.349136,1.262615,1166,1401
3.784038,2.998722,11.339844,1.261665,1167,1402
3.782071,2.996879,11.339873,1.261021,1168,1403
3.783055,2.998532,11.33646,1.261331,1169,1404
3.780909,2.99888,11.340782,1.261758,1170,1405
3.782339,2.997606,11.334781,1.261508,1171,1406
3.781222,2.999133,11.342548,1.261202,1171,1407
3.782161,2.998366,11.346437,1.261702,1172,1408
3.784217,3.000288,11.347259,1.261191,1173,1409
3.78339,2.999208,11.345761,1.261631,1174,1410
3.782563,2.998128,11.344263,1.262071,1175,1411
3.783457,2.998912,11.345827,1.260301,1175,1412
3.78225,2.998152,11.346017,1.261299,1176,1413
3.780149,2.997654,11.331635,1.26168,1177,1414
3.77921,2.998128,11.333153,1.260536,1178,1415
3.779031,2.997282,11.335677,1.260833,1179,1416
3.780104,2.997369,11.325224,1.260546,1180,1417
3.779567,2.998975,11.331409,1.260463,1180,1418
3.779523,2.999204,11.344646,1.260669,1181,1419
3.77988,2.998769,11.335033,1.260364,1182,1420
3.779902,2.99916,11.33773,1.260298,1182,1421
3.779925,2.999552,11.340427,1.260233,1183,1422
3.781311,2.998777,11.340975,1.260137,1185,1423
3.779701,2.998651,11.334204,1.260492,1185,1424
3.778673,2.998666,11.325419,1.259876,1186,1425
3.777734,2.999513,11.325469,1.259811,1187,1426
3.777645,2.997765,11.324657,1.260374,1188,1427
3.776214,2.99937,11.32676,1.259007,1189,1428
3.776706,2.999181,11.328974,1.259425,1190,1429
3.775365,2.998722,11.332905,1.260444,1190,1430
3.778316,2.998334,11.329968,1.260015,1191,1431
3.779031,2.999252,11.331731,1.259846,1192,1432
3.779008,2.998828,11.332745,1.25985,1193,1433
3.778986,2.998405,11.333759,1.259855,1194,1434
3.779165,2.998184,11.325449,1.259793,1195,1435
3.778673,2.999181,11.325922,1.260386,1195,1436
3.774962,2.997361,11.320282,1.259049,1196,1437
3.774917,2.998113,11.317341,1.259472,1197,1438
3.774247,2.998215,11.322819,1.258738,1198,1439
3.775722,2.999584,11.316944,1.25965,1199,1440
3.774783,2.998089,11.315788,1.259367,1200,1441
3.77532,2.997883,11.315135,1.259905,1200,1442
3.776304,2.99831,11.328644,1.259437,1201,1443
3.77579,2.999046,11.326658,1.259456,1202,1444
3.775275,2.999782,11.324673,1.259476,1202,1445
3.776259,2.999196,11.326413,1.259445,1204,1446
3.775588,2.997899,11.321651,1.259553,1205,1447
3.77532,2.998445,11.311695,1.258896,1205,1448
3.774157,2.997986,11.311536,1.258478,1206,1449
3.772906,2.997954,11.311977,1.258236,1207,1450
3.773442,2.998904,11.318887,1.258707,1208,1451
3.77304,2.998255,11.317057,1.257705,1209,1452
3.772011,2.997836,11.319362,1.258619,1210,1453
3.773978,3.000043,11.317155,1.259252,1210,1454
3.774649,2.999362,11.321449,1.259257,1211,1455
3.773866,2.999148,11.321062,1.25861,1212,1456
3.773084,2.998935,11.320676,1.257964,1213,1457
3.773263,2.99907,11.318785,1.258221,1214,1458
3.77456,2.999813,11.317294,1.258092,1215,1459
3.771654,2.99835,11.314832,1.258342,1215,1460
3.773576,2.997804,11.313239,1.257492,1216,1461
3.771654,2.998564,11.312658,1.257621,1217,1462
3.770938,2.998967,11.303969,1.258388,1218,1463
3.770223,2.998026,11.308351,1.257038,1219,1464
3.77295,2.998801,11.313582,1.258082,1220,1465
3.772816,2.99903,11.307378,1.258619,1220,1466
3.772391,2.999042,11.312298,1.258373,1221,1467
3.771966,2.999054,11.317219,1.258127,1222,1468
3.771654,2.998769,11.31458,1.257858,1223,1469
3.771251,2.999236,11.315494,1.257822,1224,1470
3.769999,2.999441,11.304137,1.256518,1225,1471
3.769418,2.998999,11.302674,1.257275,1225,1472
3.770715,2.999085,11.31175,1.257012,1226,1473
3.769955,2.997986,11.299097,1.257056,1227,1474
3.769105,2.998564,11.3043,1.256652,1228,1475
3.769776,2.998674,11.302672,1.257635,1229,1476
3.77067,2.999624,11.306146,1.257365,1230,1477
3.770066,2.999548,11.303986,1.257169,1230,1478
3.769463,2.999473,11.301827,1.256972,1231,1479
3.770536,2.999568,11.301334,1.256695,1232,1480
3.76991,2.998437,11.303242,1.256715,1233,1481
3.767495,2.998437,11.30068,1.25615,1234,1482
3.76687,2.998413,11.301558,1.256553,1235,1483
3.765394,2.999046,11.296285,1.256332,1235,1484
3.767004,2.999449,11.299071,1.255966,1236,1485
3.766288,2.997211,11.290193,1.256569,1237,1486
3.768926,2.998318,11.300754,1.256385,1238,1487
3.76906,2.999892,11.303123,1.257232,1239,1488
3.769105,2.998939,11.302102,1.256743,1240,1489
3.76915,2.997986,11.301082,1.256254,1240,1490
3.768077,2.999441,11.295673,1.256695,1241,1491
3.767048,2.999307,11.300621,1.256125,1242,1492
3.767093,2.999062,11.286141,1.25595,1243,1493
3.765439,2.999473,11.28443,1.255902,1244,1494
3.764634,2.998627,11.291338,1.256077,1245,1495
3.765618,2.998532,11.280127,1.255877,1245,1496
3.764679,2.998461,11.285484,1.255199,1246,1497
3.765394,2.998793,11.298296,1.255993,1247,1498
3.766601,2.998469,11.298519,1.256066,1248,1499
3.766444,2.998647,11.293358,1.256045,1249,1500
3.766288,2.998825,11.288197,1.256024,1250,1501
3.765752,2.999734,11.295049,1.255986,1250,1502
3.765662,2.998769,11.291503,1.255522,1251,1503
3.766512,2.999038,11.289013,1.254673,1252,1504
3.764276,2.999948,11.290099,1.254646,1253,1505
3.763024,2.998231,11.28145,1.255267,1254,1506
3.763159,2.998674,11.28694,1.254711,1255,1507
3.76365,2.998342,11.284739,1.254765,1255,1508
3.762667,2.99816,11.286438,1.255767,1256,1509
3.763427,2.999528,11.292632,1.255348,1257,1510
3.763963,2.999244,11.286706,1.254643,1258,1511
3.764186,2.998536,11.283847,1.254531,1259,1512
3.76441,2.997828,11.280988,1.254419,1260,1513
3.76441,3.000066,11.292009,1.255275,1260,1514
3.763203,2.998429,11.283593,1.254739,1261,1515
3.762264,2.997796,11.279778,1.254089,1262,1516
3.76061,2.998081,11.273828,1.254682,1263,1517
3.760565,2.99869,11.280221,1.253899,1264,1518
3.760655,2.998587,11.274406,1.254187,1265,1519
3.761638,2.998437,11.282086,1.255161,1265,1520
3.76289,2.9985,11.282998,1.254263,1266,1521
3.762488,2.998816,11.282834,1.254364,1267,1522
3.762644,2.998927,11.286258,1.254583,1268,1523
3.762801,2.999038,11.289683,1.254803,1269,1524
3.762264,2.999505,11.279125,1.255058,1270,1525
3.762846,2.999426,11.282189,1.253878,1270,1526
3.759984,2.997504,11.27521,1.253862,1271,1527
3.759358,2.998991,11.272327,1.253201,1272,1528
3.759805,2.999386,11.278419,1.253351,1273,1529
3.759671,2.997931,11.269689,1.253673,1274,1530
3.759537,2.998002,11.267004,1.253877,1275,1531
3.760744,2.999172,11.275605,1.253601,1275,1532
3.760208,2.999331,11.275683,1.254056,1276,1533
3.760007,2.998532,11.272202,1.253706,1277,1534
3.759805,2.997733,11.268721,1.253356,1278,1535
3.760252,2.998413,11.273639,1.253777,1279,1536
3.758822,2.998556,11.278118,1.253096,1280,1537
3.759358,2.998026,11.269958,1.252732,1280,1538
3.756899,2.997266,11.262088,1.252947,1281,1539
3.757883,2.997772,11.264639,1.25387,1282,1540
3.758553,2.997638,11.263839,1.253169,1283,1541
3.758017,2.998073,11.263455,1.25242,1284,1542
3.755781,2.997543,11.26322,1.2536,1285,1543
3.758106,2.999275,11.27327,1.25375,1285,1544
3.758442,2.998963,11.272818,1.253558,1286,1545
3.758777,2.998651,11.272367,1.253366,1287,1546
3.757212,2.999339,11.272813,1.252255,1288,1547
3.758285,2.999742,11.267294,1.252772,1289,1548
3.757749,2.997804,11.270047,1.252463,1290,1549
3.756184,2.997148,11.262732,1.252283,1290,1550
3.754977,2.997148,11.262733,1.252874,1291,1551
3.755871,2.999378,11.268353,1.252743,1292,1552
3.754887,2.998809,11.261013,1.252462,1293,1553
3.755424,2.998816,11.260955,1.252554,1294,1554
3.757704,2.997852,11.267669,1.252536,1295,1555
3.756631,2.99903,11.272835,1.252878,1295,1556
3.756899,2.999327,11.270609,1.253328,1296,1557
3.757167,2.999624,11.268384,1.253777,1297,1558
3.757525,2.999212,11.270161,1.252607,1298,1559
3.756497,2.997448,11.259093,1.252289,1299,1560
3.754082,2.999078,11.259686,1.252348,1300,1561
3.754708,2.998334,11.258734,1.252364,1300,1562
3.753322,2.999465,11.252856,1.252608,1301,1563
3.754082,2.998777,11.252599,1.252276,1302,1564
3.752831,2.997931,11.250739,1.251716,1303,1565
3.753188,2.998445,11.25772,1.251913,1304,1566
3.755468,2.998651,11.262244,1.251876,1305,1567
3.755021,2.998513,11.259916,1.252046,1306,1568
3.754574,2.998374,11.257588,1.252217,1306,1569
3.754485,2.998018,11.253483,1.252148,1307,1570
3.754529,2.999331,11.259276,1.252051,1308,1571
3.754038,2.996989,11.249158,1.250671,1309,1572
3.751668,2.998453,11.250743,1.251582,1310,1573
3.751757,2.997923,11.247734,1.251164,1310,1574
3.752026,2.998255,11.250075,1.250727,1311,1575
3.752831,2.99835,11.247095,1.250195,1312,1576
3.750952,2.998492,11.245294,1.251484,1313,1577
3.752607,2.998389,11.254468,1.251545,1314,1578
3.754395,2.998888,11.260612,1.251694,1315,1579
3.753255,2.99865,11.254745,1.251333,1316,1580
3.752115,2.998413,11.248878,1.250973,1316,1581
3.751176,2.998801,11.246127,1.25143,1317,1582
3.751579,2.999181,11.251142,1.251334,1318,1583
3.750416,2.998136,11.248796,1.250214,1319,1584
3.748985,2.998089,11.237489,1.250739,1320,1585
3.748896,2.99854,11.242388,1.249651,1320,1586
3.749298,2.998453,11.243181,1.250956,1321,1587
3.749343,2.997804,11.242951,1.250312,1322,1588
3.751623,2.998366,11.245708,1.251306,1323,1589
3.751579,2.998437,11.250924,1.251125,1324,1590
3.751444,2.998994,11.252134,1.250853,1324,1591
3.75131,2.999552,11.253344,1.25058,1325,1592
3.751355,2.999094,11.246214,1.25037,1326,1593
3.750505,2.999892,11.243387,1.251034,1327,1594
3.747912,2.998026,11.236877,1.249786,1328,1595
3.748672,2.999204,11.237289,1.250089,1329,1596
3.746705,2.99854,11.230631,1.250494,1330,1597
3.74894,2.998342,11.239205,1.249876,1330,1598
3.747689,2.997598,11.241733,1.249722,1331,1599
3.749075,2.997978,11.245039,1.250386,1332,1600
3.750327,2.998603,11.246809,1.250603,1333,1601
3.749678,2.998429,11.245383,1.250406,1334,1602
3.74903,2.998255,11.243957,1.25021,1335,1603
3.748315,2.997061,11.239034,1.250164,1335,1604
3.748717,2.999046,11.240355,1.251019,1336,1605
3.748806,2.999117,11.243184,1.249313,1337,1606
3.746526,2.998508,11.234322,1.249105,1338,1607
3.746392,2.997693,11.231349,1.249197,1339,1608
3.746303,2.998239,11.232034,1.248429,1340,1609
3.745274,2.99869,11.22905,1.249633,1340,1610
3.744872,2.997567,11.233779,1.249713,1341,1611
3.748002,2.999339,11.239925,1.249663,1342,1612
3.748046,2.998445,11.235568,1.249769,1343,1613
3.747152,2.998532,11.235176,1.249385,1344,1614
3.746258,2.998619,11.234784,1.249002,1345,1615
3.746526,2.997875,11.237521,1.249419,1345,1616
3.747197,2.998999,11.239083,1.249366,1346,1617
3.744917,2.9982,11.229881,1.248986,1347,1618
3.743978,2.99869,11.233118,1.248569,1348,1619
3.74514,2.998389,11.222491,1.249012,1349,1620
3.743441,2.998287,11.226478,1.248685,1350,1621
3.744604,2.997796,11.230632,1.249248,1350,1622
3.746437,2.999275,11.234482,1.25003,1351,1623
3.746213,2.999212,11.233383,1.249343,1352,1624
3.745476,2.99863,11.230248,1.249163,1353,1625
3.744738,2.998049,11.227114,1.248983,1354,1626
3.744782,2.999062,11.232016,1.248492,1355,1627
